item_number,description,category,item_link,parts_link,release_year
zip019,"Jacket with Zipper - White, White Legs, Brown Male Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=zip019,https://www.bricklink.com/catalogItemInv.asp?M=zip019,1992
zip040,"Jacket with Zipper - White, White Legs, Red Classic Helmet",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=zip040,https://www.bricklink.com/catalogItemInv.asp?M=zip040,1985
zip034,"Jacket with Zipper - White, White Legs, Red Female Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=zip034,https://www.bricklink.com/catalogItemInv.asp?M=zip034,1993
zip012,"Jacket with Zipper - White, White Legs, Red Helmet, Black Visor",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=zip012,https://www.bricklink.com/catalogItemInv.asp?M=zip012,1992
zip006,"Jacket with Zipper - White, White Legs, Red Helmet, Trans-Light Blue Visor",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=zip006,https://www.bricklink.com/catalogItemInv.asp?M=zip006,1989
zip016,"Jacket with Zipper - White, White Legs, White Helmet, Trans-Light Blue Visor",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=zip016,https://www.bricklink.com/catalogItemInv.asp?M=zip016,1988
cty1348,"Janitor - Female, Medium Blue Shirt and Blue Overalls, Blue Legs, Dark Orange Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1348,https://www.bricklink.com/catalogItemInv.asp?M=cty1348,2022
twn160,"Janitor, White Beard",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn160,https://www.bricklink.com/catalogItemInv.asp?M=twn160,2012
twn282,Japanese Tea Partier,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn282,https://www.bricklink.com/catalogItemInv.asp?M=twn282,2016
cty1171,Jessica Sharpe,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1171,https://www.bricklink.com/catalogItemInv.asp?M=cty1171,2020
cty1302,Jessica Sharpe,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1302,https://www.bricklink.com/catalogItemInv.asp?M=cty1302,2021
cty1002,"Jet Skier Female, 'VITA RUSH' Logo, Life Jacket",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1002,https://www.bricklink.com/catalogItemInv.asp?M=cty1002,2019
cty0250,Jet Skier Male,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0250,https://www.bricklink.com/catalogItemInv.asp?M=cty0250,2011
cty0250a,"Jet Skier Male, Life Jacket Center Buckle",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0250a,https://www.bricklink.com/catalogItemInv.asp?M=cty0250a,2011
par048,"Jogging Suit - Red Legs, Black Male Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=par048,https://www.bricklink.com/catalogItemInv.asp?M=par048,1994
par045,"Jogging Suit - White Legs, Blue Cap, Life Jacket",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=par045,https://www.bricklink.com/catalogItemInv.asp?M=par045,1994
par024,"Jogging Suit - White Legs, Red Ponytail Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=par024,https://www.bricklink.com/catalogItemInv.asp?M=par024,1996
trn014,"Jogging Suit,  Blue Legs with Black Hips, Black Female Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=trn014,https://www.bricklink.com/catalogItemInv.asp?M=trn014,1996
twn046,"Jogging Suit, Blue Legs, Black Ponytail Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn046,https://www.bricklink.com/catalogItemInv.asp?M=twn046,1998
trn103,"Jogging Suit, Dark Gray Legs, Black Ponytail Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=trn103,https://www.bricklink.com/catalogItemInv.asp?M=trn103,1997
trn015,"Jogging Suit, Light Gray Legs, Black Ponytail Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=trn015,https://www.bricklink.com/catalogItemInv.asp?M=trn015,1998
twn007,"Jogging Suit, Light Gray Legs, Black Ponytail Hair, Open Mouth",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn007,https://www.bricklink.com/catalogItemInv.asp?M=twn007,1993
par046,"Jogging Suit, Light Gray Legs, Light Gray Cowboy Hat, Backpack",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=par046,https://www.bricklink.com/catalogItemInv.asp?M=par046,1993
par046a,"Jogging Suit, Light Gray Legs, Light Gray Cowboy Hat, Backpack, Open Mouth",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=par046a,https://www.bricklink.com/catalogItemInv.asp?M=par046a,1993
twn037,"Jogging Suit, Red Legs, Black Male Hair, Wide Smile and Eyebrows",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn037,https://www.bricklink.com/catalogItemInv.asp?M=twn037,2004
trn016,"Jogging Suit, White Legs, Red Cap",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=trn016,https://www.bricklink.com/catalogItemInv.asp?M=trn016,1999
twn199,Juggling Man,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn199,https://www.bricklink.com/catalogItemInv.asp?M=twn199,2014
cty0987,"Kayaker, Dark Blue Cap, Orange 2 Strap Life Jacket",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0987,https://www.bricklink.com/catalogItemInv.asp?M=cty0987,2019
cty1241,"Kendo Instructor - White Robe with Dark Blue and Dark Orange Bogu Armor, Light Bluish Gray Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1241,https://www.bricklink.com/catalogItemInv.asp?M=cty1241,2021
cty0941,Kiosk Attendant,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0941,https://www.bricklink.com/catalogItemInv.asp?M=cty0941,2018
twn222,Lady in Red,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn222,https://www.bricklink.com/catalogItemInv.asp?M=twn222,2015
splc001,Launch Command - Astronaut,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=splc001,https://www.bricklink.com/catalogItemInv.asp?M=splc001,1995
splc002,"Launch Command - Astronaut, Air Tanks",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=splc002,https://www.bricklink.com/catalogItemInv.asp?M=splc002,1995
splc007,"Launch Command - Astronaut, Helmet, Trans-Neon Green Visor, Blue Air Tanks",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=splc007,https://www.bricklink.com/catalogItemInv.asp?M=splc007,1996
splc004,"Launch Command - Crew, Red Cap",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=splc004,https://www.bricklink.com/catalogItemInv.asp?M=splc004,1995
splc005,"Launch Command - Crew, Red Helmet, Trans-Light Blue Visor",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=splc005,https://www.bricklink.com/catalogItemInv.asp?M=splc005,1995
splc006,Launch Command - Scientist / Professor,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=splc006,https://www.bricklink.com/catalogItemInv.asp?M=splc006,1995
cty1070,"Launch Director - Male, Black Vest with Blue Striped Tie, Dark Bluish Gray Legs, Dark Bluish Gray Hair, Glasses and Moustache",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1070,https://www.bricklink.com/catalogItemInv.asp?M=cty1070,2019
cty1057,"Launch Director - Male, Black Vest with Blue Striped Tie, Dark Bluish Gray Legs, Reddish Brown Short Tousled Hair, Glasses",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1057,https://www.bricklink.com/catalogItemInv.asp?M=cty1057,2019
cty0667,"Lawn Worker - Pink Lips, Green Overalls over Plaid Shirt",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0667,https://www.bricklink.com/catalogItemInv.asp?M=cty0667,2016
cty0332,"Leather Jacket with Zipper, Red Lines and Logo Pattern, Light Bluish Gray Short Legs, Light Bluish Gray Sports Helmet",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0332,https://www.bricklink.com/catalogItemInv.asp?M=cty0332,2012
lea005,"Leather Jacket with Zippers - Black Legs, Black Helmet, Black Visor, Male",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=lea005,https://www.bricklink.com/catalogItemInv.asp?M=lea005,1998
tel003,"Leather Jacket with Zippers - Black Legs, Black Helmet, Trans-Light Blue Visor, Female",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=tel003,https://www.bricklink.com/catalogItemInv.asp?M=tel003,2000
tel002,"Leather Jacket with Zippers - Black Legs, Black Helmet, Trans-Light Blue Visor, Male",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=tel002,https://www.bricklink.com/catalogItemInv.asp?M=tel002,2000
trn090,"Leather Jacket with Zippers - Black Legs, Black Male Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=trn090,https://www.bricklink.com/catalogItemInv.asp?M=trn090,1994
lea001,"Leather Jacket with Zippers - Black Legs, Black Male Hair, Eyebrows",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=lea001,https://www.bricklink.com/catalogItemInv.asp?M=lea001,1994
lea004,"Leather Jacket with Zippers - Black Legs, Blue Cap, Eyebrows",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=lea004,https://www.bricklink.com/catalogItemInv.asp?M=lea004,1997
trn086,"Leather Jacket with Zippers - Black Legs, Red Cap",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=trn086,https://www.bricklink.com/catalogItemInv.asp?M=trn086,1998
lea002,"Leather Jacket with Zippers - Black Legs, White Cap",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=lea002,https://www.bricklink.com/catalogItemInv.asp?M=lea002,1994
trn108,"Leather Jacket with Zippers - Black Legs, White Helmet",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=trn108,https://www.bricklink.com/catalogItemInv.asp?M=trn108,1998
lea006,"Leather Jacket with Zippers - Blue Legs, Red Cap, Eyebrows",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=lea006,https://www.bricklink.com/catalogItemInv.asp?M=lea006,1997
soc006,"Leather Jacket with Zippers - Brown Legs, Brown Ponytail Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=soc006,https://www.bricklink.com/catalogItemInv.asp?M=soc006,2000
lea007,"Leather Jacket with Zippers - Dark Gray Legs and Helmet, Life Jacket",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=lea007,https://www.bricklink.com/catalogItemInv.asp?M=lea007,1999
trn087,"Leather Jacket with Zippers - Light Gray Legs, Black Cap, Bandana",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=trn087,https://www.bricklink.com/catalogItemInv.asp?M=trn087,1998
trn085,"Leather Jacket with Zippers - Light Gray Legs, Black Male Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=trn085,https://www.bricklink.com/catalogItemInv.asp?M=trn085,1998
shell011,"Leather Jacket with Zippers - Light Gray Legs, Brown Male Hair, Eyebrows",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=shell011,https://www.bricklink.com/catalogItemInv.asp?M=shell011,1999
lea003,"Leather Jacket with Zippers - Red Legs, Red Cap, Eyebrows",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=lea003,https://www.bricklink.com/catalogItemInv.asp?M=lea003,1996
twn275,LEGO Fan,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn275,https://www.bricklink.com/catalogItemInv.asp?M=twn275,2017
cty0579,"LEGO Store Driver, Black Legs, Red Cap with Hole",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0579,https://www.bricklink.com/catalogItemInv.asp?M=cty0579,2015
cty0578,"LEGO Store Employee, Black Legs, Beard and Glasses",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0578,https://www.bricklink.com/catalogItemInv.asp?M=cty0578,2015
cty1239,"LEGO Store Employee, Black Legs, Dark Orange Tousled Hair, Lopsided Grin",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1239,https://www.bricklink.com/catalogItemInv.asp?M=cty1239,2021
cty0236a,"Lifeguard - Leather Jacket with Zipper, Red Lines and Logo Pattern, Life Jacket Center Buckle, Red Short Bill Cap",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0236a,https://www.bricklink.com/catalogItemInv.asp?M=cty0236a,2011
cty0236,"Lifeguard - Leather Jacket with Zipper, Red Lines and Logo Pattern, Life Jacket, Red Short Bill Cap",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0236,https://www.bricklink.com/catalogItemInv.asp?M=cty0236,2011
cty0654,"Light Bluish Gray Hoodie with Dark Red Shirt, Dark Bluish Gray Beanie, Dark Blue Legs",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0654,https://www.bricklink.com/catalogItemInv.asp?M=cty0654,2016
cty0707,"Light Bluish Gray Hoodie with Dark Red Shirt, Dark Tan Legs, Dark Brown Tousled Hair, Thin Grin",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0707,https://www.bricklink.com/catalogItemInv.asp?M=cty0707,2016
cty0897,"Light Bluish Gray Overalls with Paint Splatters, Light Bluish Gray Legs, White Short Bill Cap, Stubble",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0897,https://www.bricklink.com/catalogItemInv.asp?M=cty0897,2018
twn262,"Light Keeper Girl, Green Overalls, Short Legs",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn262,https://www.bricklink.com/catalogItemInv.asp?M=twn262,2016
twn263,"Light Keeper, Blue Anchor Jacket",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn263,https://www.bricklink.com/catalogItemInv.asp?M=twn263,2016
cty0239,Lighthouse Keeper,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0239,https://www.bricklink.com/catalogItemInv.asp?M=cty0239,2011
twn184,"Lime Jacket with Wrench and Black and White Checkered Pattern, Dark Bluish Gray Legs, Dark Orange Hair, Crooked Smile",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=twn184,https://www.bricklink.com/catalogItemInv.asp?M=twn184,2013
rac054,"Lime Jacket with Wrench and Black and White Checkered Pattern, Red Legs, Red Helmet, Trans-Black Visor",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=rac054,https://www.bricklink.com/catalogItemInv.asp?M=rac054,2014
rac061,"Lime Jacket with Wrench and Black and White Checkered Pattern, Red Legs, Red Helmet, Trans-Clear Visor",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=rac061,https://www.bricklink.com/catalogItemInv.asp?M=rac061,2016
cty0692,"Limousine Driver - Black Vest with Blue Striped Tie, Black Legs, Black Hat, Black Beard",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0692,https://www.bricklink.com/catalogItemInv.asp?M=cty0692,2016
cty1212,"Limousine Driver - Female, Black Vest with Blue Striped Tie, Black Legs, Black Hair, Sunglasses and Peach Lips",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1212,https://www.bricklink.com/catalogItemInv.asp?M=cty1212,2020
cty1093,"Lumberjack - Male, Orange Safety Vest, Reflective Stripes, Reddish Brown Shirt, Sand Blue Legs, Red Construction Helmet, Orange Safety Glasses",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1093,https://www.bricklink.com/catalogItemInv.asp?M=cty1093,2019
cty0157,Lumberjack with Orange Vest,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0157,https://www.bricklink.com/catalogItemInv.asp?M=cty0157,2009
cty1430,"Lunar Research Astronaut - Female, Bright Light Orange and Dark Azure Suit, White Helmet, Dark Blue Visor, Open Mouth Smile",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1430,https://www.bricklink.com/catalogItemInv.asp?M=cty1430,2022
cty1436,"Lunar Research Astronaut - Female, Bright Light Orange and Dark Azure Suit, White Helmet, Metallic Gold Visor, Backpack Lights",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1436,https://www.bricklink.com/catalogItemInv.asp?M=cty1436,2022
cty1411,"Lunar Research Astronaut - Female, Dark Azure Jumpsuit, Dark Orange Hair, Safety Glasses",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1411,https://www.bricklink.com/catalogItemInv.asp?M=cty1411,2022
cty1422,"Lunar Research Astronaut - Female, Dark Azure Jumpsuit, Medium Nougat Hair, Glasses",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1422,https://www.bricklink.com/catalogItemInv.asp?M=cty1422,2022
cty1409,"Lunar Research Astronaut - Female, White and Dark Azure Suit, White Helmet, Metallic Gold Visor, Backpack Clips, Open Mouth Smile",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1409,https://www.bricklink.com/catalogItemInv.asp?M=cty1409,2022
cty1413,"Lunar Research Astronaut - Female, White and Dark Azure Suit, White Helmet, Metallic Gold Visor, Backpack Clips, Smirk",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1413,https://www.bricklink.com/catalogItemInv.asp?M=cty1413,2022
cty1408,"Lunar Research Astronaut - Female, White and Dark Azure Suit, White Helmet, Metallic Gold Visor, Freckles",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1408,https://www.bricklink.com/catalogItemInv.asp?M=cty1408,2022
cty1423,"Lunar Research Astronaut - Female, White and Dark Azure Suit, White Helmet, Metallic Gold Visor, Peach Lips Smile",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1423,https://www.bricklink.com/catalogItemInv.asp?M=cty1423,2022
cty1410,"Lunar Research Astronaut - Male, Bright Light Orange and Dark Azure Suit, White Helmet, Dark Blue Visor, Beard",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1410,https://www.bricklink.com/catalogItemInv.asp?M=cty1410,2022
cty1431,"Lunar Research Astronaut - Male, Bright Light Orange and Dark Azure Suit, White Helmet, Dark Blue Visor, Open Mouth Smile",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1431,https://www.bricklink.com/catalogItemInv.asp?M=cty1431,2022
cty1421,"Lunar Research Astronaut - Male, Dark Azure Jumpsuit, Dark Brown Coiled Hair with Short Straight Sides",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1421,https://www.bricklink.com/catalogItemInv.asp?M=cty1421,2022
cty1412,"Lunar Research Astronaut - Male, Dark Azure Jumpsuit, Dark Brown Coiled Hair, Stubble",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1412,https://www.bricklink.com/catalogItemInv.asp?M=cty1412,2022
cty1427,"Lunar Research Astronaut - Male, Dark Azure Jumpsuit, Reddish Brown Spiked Hair, Glasses",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1427,https://www.bricklink.com/catalogItemInv.asp?M=cty1427,2022
cty1415,"Lunar Research Astronaut - Male, Dark Orange Classic Space Jacket, Dark Azure Legs, Dark Blue Cap with Hole, Lopsided Smile (Rover Driver)",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1415,https://www.bricklink.com/catalogItemInv.asp?M=cty1415,2022
cty1424,"Lunar Research Astronaut - Male, White and Dark Azure Suit, White Helmet, Metallic Gold Visor, Backpack Clips, Open Mouth Smile",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1424,https://www.bricklink.com/catalogItemInv.asp?M=cty1424,2022
