item_number,description,category,item_link,parts_link,release_year,parts_id,parts_description
cty0998,"Sky Police - Jail Prisoner 50382 Prison Stripes, Female, Scowl with Red Lips and Open Mouth, Black Helmet",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0998,https://www.bricklink.com/catalogItemInv.asp?M=cty0998,2019,2446,"Black Minifigure, Headgear Helmet Motorcycle (Standard) "
cty0998,"Sky Police - Jail Prisoner 50382 Prison Stripes, Female, Scowl with Red Lips and Open Mouth, Black Helmet",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0998,https://www.bricklink.com/catalogItemInv.asp?M=cty0998,2019,2447,"Trans-Black Minifigure, Visor Standard "
cty0998,"Sky Police - Jail Prisoner 50382 Prison Stripes, Female, Scowl with Red Lips and Open Mouth, Black Helmet",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0998,https://www.bricklink.com/catalogItemInv.asp?M=cty0998,2019,970c00pb0466,White Hips and Legs with Dark Bluish Gray Prison Stripes Pattern 
cty0998,"Sky Police - Jail Prisoner 50382 Prison Stripes, Female, Scowl with Red Lips and Open Mouth, Black Helmet",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0998,https://www.bricklink.com/catalogItemInv.asp?M=cty0998,2019,973pb3396c01,"White Torso Town Prisoner Female, Number 50382, Dark Bluish Gray Stripes, 6 Buttons Pattern / White Arms / Yellow Hands "
cty0998,"Sky Police - Jail Prisoner 50382 Prison Stripes, Female, Scowl with Red Lips and Open Mouth, Black Helmet",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0998,https://www.bricklink.com/catalogItemInv.asp?M=cty0998,2019,3626cpb2294,"Yellow Minifigure, Head Female Black Eyebrows, Headset, Red Lips with Open Mouth, Crooked Smile / Scowl Pattern - Hollow Stud "
cty0988,"Sky Police - Jail Prisoner 86753 Prison Stripes, Scowl with Open Mouth and Headset, Dark Red Knit Cap",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0988,https://www.bricklink.com/catalogItemInv.asp?M=cty0988,2019,41334,"Dark Red Minifigure, Headgear Cap, Knit "
cty0988,"Sky Police - Jail Prisoner 86753 Prison Stripes, Scowl with Open Mouth and Headset, Dark Red Knit Cap",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0988,https://www.bricklink.com/catalogItemInv.asp?M=cty0988,2019,970c00pb0466,White Hips and Legs with Dark Bluish Gray Prison Stripes Pattern 
cty0988,"Sky Police - Jail Prisoner 86753 Prison Stripes, Scowl with Open Mouth and Headset, Dark Red Knit Cap",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0988,https://www.bricklink.com/catalogItemInv.asp?M=cty0988,2019,973pb1557c01,"White Torso Town Prisoner Number 86753, Dark Bluish Gray Stripes, Buttons, Dark Tan Undershirt Pattern / White Arms / Yellow Hands "
cty0988,"Sky Police - Jail Prisoner 86753 Prison Stripes, Scowl with Open Mouth and Headset, Dark Red Knit Cap",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0988,https://www.bricklink.com/catalogItemInv.asp?M=cty0988,2019,3626cpb2292,"Yellow Minifigure, Head Angry Eyebrows and Scowl with Open Mouth, Headset, White Pupils Pattern - Hollow Stud "
cty0993,"Sky Police - Jail Prisoner Jacket over Prison Stripes, Black Helmet, Oxygen Mask",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0993,https://www.bricklink.com/catalogItemInv.asp?M=cty0993,2019,970c85pb24,Black Hips and Dark Bluish Gray Legs with Black Safety Belt/Harness Pattern 
cty0993,"Sky Police - Jail Prisoner Jacket over Prison Stripes, Black Helmet, Oxygen Mask",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0993,https://www.bricklink.com/catalogItemInv.asp?M=cty0993,2019,93560,"Black Minifigure, Headgear Helmet Sports/Flight "
cty0993,"Sky Police - Jail Prisoner Jacket over Prison Stripes, Black Helmet, Oxygen Mask",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0993,https://www.bricklink.com/catalogItemInv.asp?M=cty0993,2019,973pb3413c01,"Dark Bluish Gray Torso Town Prisoner, Jacket with Open Zipper over Prison Stripes Pattern / Dark Bluish Gray Arms / Black Hands "
cty0993,"Sky Police - Jail Prisoner Jacket over Prison Stripes, Black Helmet, Oxygen Mask",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0993,https://www.bricklink.com/catalogItemInv.asp?M=cty0993,2019,39796,"Light Bluish Gray Minifigure Breathing Apparatus, Aviator Oxygen Mask "
cty0993,"Sky Police - Jail Prisoner Jacket over Prison Stripes, Black Helmet, Oxygen Mask",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0993,https://www.bricklink.com/catalogItemInv.asp?M=cty0993,2019,41805,"Trans-Black Minifigure, Visor Flight Helmet "
cty0993,"Sky Police - Jail Prisoner Jacket over Prison Stripes, Black Helmet, Oxygen Mask",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0993,https://www.bricklink.com/catalogItemInv.asp?M=cty0993,2019,3626cpb1927,"Yellow Minifigure, Head Beard Stubble Dark Red, Sideburns, Goatee, Curved Black Eyebrows Pattern - Hollow Stud "
cty0994,"Sky Police - Jail Prisoner Jacket over Prison Stripes, Female, Black Helmet",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0994,https://www.bricklink.com/catalogItemInv.asp?M=cty0994,2019,93560,"Black Minifigure, Headgear Helmet Sports/Flight "
cty0994,"Sky Police - Jail Prisoner Jacket over Prison Stripes, Female, Black Helmet",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0994,https://www.bricklink.com/catalogItemInv.asp?M=cty0994,2019,973pb3413c01,"Dark Bluish Gray Torso Town Prisoner, Jacket with Open Zipper over Prison Stripes Pattern / Dark Bluish Gray Arms / Black Hands "
cty0994,"Sky Police - Jail Prisoner Jacket over Prison Stripes, Female, Black Helmet",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0994,https://www.bricklink.com/catalogItemInv.asp?M=cty0994,2019,41805,"Trans-Black Minifigure, Visor Flight Helmet "
cty0994,"Sky Police - Jail Prisoner Jacket over Prison Stripes, Female, Black Helmet",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0994,https://www.bricklink.com/catalogItemInv.asp?M=cty0994,2019,970c00pb0466,White Hips and Legs with Dark Bluish Gray Prison Stripes Pattern 
cty0994,"Sky Police - Jail Prisoner Jacket over Prison Stripes, Female, Black Helmet",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0994,https://www.bricklink.com/catalogItemInv.asp?M=cty0994,2019,3626cpb2294,"Yellow Minifigure, Head Female Black Eyebrows, Headset, Red Lips with Open Mouth, Crooked Smile / Scowl Pattern - Hollow Stud "
cty0999,"Sky Police - Jail Prisoner Jacket over Prison Stripes, Neck Bracket (for Parachute)",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0999,https://www.bricklink.com/catalogItemInv.asp?M=cty0999,2019,41811,Black Minifigure Neck Bracket with 4 Back Studs and Front Harness 
cty0999,"Sky Police - Jail Prisoner Jacket over Prison Stripes, Neck Bracket (for Parachute)",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0999,https://www.bricklink.com/catalogItemInv.asp?M=cty0999,2019,93560,"Black Minifigure, Headgear Helmet Sports/Flight "
cty0999,"Sky Police - Jail Prisoner Jacket over Prison Stripes, Neck Bracket (for Parachute)",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0999,https://www.bricklink.com/catalogItemInv.asp?M=cty0999,2019,973pb3413c01,"Dark Bluish Gray Torso Town Prisoner, Jacket with Open Zipper over Prison Stripes Pattern / Dark Bluish Gray Arms / Black Hands "
cty0999,"Sky Police - Jail Prisoner Jacket over Prison Stripes, Neck Bracket (for Parachute)",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0999,https://www.bricklink.com/catalogItemInv.asp?M=cty0999,2019,41805,"Trans-Black Minifigure, Visor Flight Helmet "
cty0999,"Sky Police - Jail Prisoner Jacket over Prison Stripes, Neck Bracket (for Parachute)",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0999,https://www.bricklink.com/catalogItemInv.asp?M=cty0999,2019,970c00pb0466,White Hips and Legs with Dark Bluish Gray Prison Stripes Pattern 
cty0999,"Sky Police - Jail Prisoner Jacket over Prison Stripes, Neck Bracket (for Parachute)",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0999,https://www.bricklink.com/catalogItemInv.asp?M=cty0999,2019,3626cpb2292,"Yellow Minifigure, Head Angry Eyebrows and Scowl with Open Mouth, Headset, White Pupils Pattern - Hollow Stud "
cty0953,Sky Police - Jet Pilot,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0953,https://www.bricklink.com/catalogItemInv.asp?M=cty0953,2019,970c105pb002,Black Hips and Bright Light Blue Legs with Black Safety Belt/Harness Pattern 
cty0953,Sky Police - Jet Pilot,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0953,https://www.bricklink.com/catalogItemInv.asp?M=cty0953,2019,973pb3376c01,Bright Light Blue Torso Police Black Pilot Safety Vest with Police Badge and Dark Bluish Gray Pockets Pattern / Bright Light Blue Arms / Black Hands 
cty0953,Sky Police - Jet Pilot,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0953,https://www.bricklink.com/catalogItemInv.asp?M=cty0953,2019,41805,"Trans-Light Blue Minifigure, Visor Flight Helmet "
cty0953,Sky Police - Jet Pilot,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0953,https://www.bricklink.com/catalogItemInv.asp?M=cty0953,2019,93560,"White Minifigure, Headgear Helmet Sports/Flight "
cty0953,Sky Police - Jet Pilot,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0953,https://www.bricklink.com/catalogItemInv.asp?M=cty0953,2019,3626cpb0857,"Yellow Minifigure, Head Male Black Eyebrows, Chin Dimple and Lopsided Grin Pattern - Hollow Stud "
cty0995,Sky Police - Jet Pilot with Neck Bracket (for Jet Pack),Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0995,https://www.bricklink.com/catalogItemInv.asp?M=cty0995,2019,970c105pb002,Black Hips and Bright Light Blue Legs with Black Safety Belt/Harness Pattern 
cty0995,Sky Police - Jet Pilot with Neck Bracket (for Jet Pack),Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0995,https://www.bricklink.com/catalogItemInv.asp?M=cty0995,2019,41811,Black Minifigure Neck Bracket with 4 Back Studs and Front Harness 
cty0995,Sky Police - Jet Pilot with Neck Bracket (for Jet Pack),Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0995,https://www.bricklink.com/catalogItemInv.asp?M=cty0995,2019,973pb3376c01,Bright Light Blue Torso Police Black Pilot Safety Vest with Police Badge and Dark Bluish Gray Pockets Pattern / Bright Light Blue Arms / Black Hands 
cty0995,Sky Police - Jet Pilot with Neck Bracket (for Jet Pack),Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0995,https://www.bricklink.com/catalogItemInv.asp?M=cty0995,2019,41805,"Trans-Light Blue Minifigure, Visor Flight Helmet "
cty0995,Sky Police - Jet Pilot with Neck Bracket (for Jet Pack),Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0995,https://www.bricklink.com/catalogItemInv.asp?M=cty0995,2019,93560,"White Minifigure, Headgear Helmet Sports/Flight "
cty0995,Sky Police - Jet Pilot with Neck Bracket (for Jet Pack),Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0995,https://www.bricklink.com/catalogItemInv.asp?M=cty0995,2019,3626cpb2280,"Yellow Minifigure, Head Angry Eyebrows and Scowl, Headset, White Pupils Pattern - Hollow Stud "
cty0980,Sky Police - Jet Pilot with Oxygen Mask,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0980,https://www.bricklink.com/catalogItemInv.asp?M=cty0980,2019,970c105pb002,Black Hips and Bright Light Blue Legs with Black Safety Belt/Harness Pattern 
cty0980,Sky Police - Jet Pilot with Oxygen Mask,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0980,https://www.bricklink.com/catalogItemInv.asp?M=cty0980,2019,973pb3376c01,Bright Light Blue Torso Police Black Pilot Safety Vest with Police Badge and Dark Bluish Gray Pockets Pattern / Bright Light Blue Arms / Black Hands 
cty0980,Sky Police - Jet Pilot with Oxygen Mask,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0980,https://www.bricklink.com/catalogItemInv.asp?M=cty0980,2019,39796,"Light Bluish Gray Minifigure Breathing Apparatus, Aviator Oxygen Mask "
cty0980,Sky Police - Jet Pilot with Oxygen Mask,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0980,https://www.bricklink.com/catalogItemInv.asp?M=cty0980,2019,41805,"Trans-Light Blue Minifigure, Visor Flight Helmet "
cty0980,Sky Police - Jet Pilot with Oxygen Mask,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0980,https://www.bricklink.com/catalogItemInv.asp?M=cty0980,2019,93560,"White Minifigure, Headgear Helmet Sports/Flight "
cty0980,Sky Police - Jet Pilot with Oxygen Mask,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0980,https://www.bricklink.com/catalogItemInv.asp?M=cty0980,2019,3626cpb1973,"Yellow Minifigure, Head Male Angry Eyebrows and Scowl, Reddish Brown Left Cheek Line Pattern - Hollow Stud "
cty0997,Sky Police - Jet Pilot with Oxygen Mask and Headset,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0997,https://www.bricklink.com/catalogItemInv.asp?M=cty0997,2019,970c105pb002,Black Hips and Bright Light Blue Legs with Black Safety Belt/Harness Pattern 
cty0997,Sky Police - Jet Pilot with Oxygen Mask and Headset,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0997,https://www.bricklink.com/catalogItemInv.asp?M=cty0997,2019,973pb3376c01,Bright Light Blue Torso Police Black Pilot Safety Vest with Police Badge and Dark Bluish Gray Pockets Pattern / Bright Light Blue Arms / Black Hands 
cty0997,Sky Police - Jet Pilot with Oxygen Mask and Headset,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0997,https://www.bricklink.com/catalogItemInv.asp?M=cty0997,2019,39796,"Light Bluish Gray Minifigure Breathing Apparatus, Aviator Oxygen Mask "
cty0997,Sky Police - Jet Pilot with Oxygen Mask and Headset,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0997,https://www.bricklink.com/catalogItemInv.asp?M=cty0997,2019,41805,"Trans-Light Blue Minifigure, Visor Flight Helmet "
cty0997,Sky Police - Jet Pilot with Oxygen Mask and Headset,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0997,https://www.bricklink.com/catalogItemInv.asp?M=cty0997,2019,93560,"White Minifigure, Headgear Helmet Sports/Flight "
cty0997,Sky Police - Jet Pilot with Oxygen Mask and Headset,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0997,https://www.bricklink.com/catalogItemInv.asp?M=cty0997,2019,3626cpb2280,"Yellow Minifigure, Head Angry Eyebrows and Scowl, Headset, White Pupils Pattern - Hollow Stud "
cty1003,"Sky Police - Jet Pilot, Female with Neck Bracket (for Jet Pack)",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1003,https://www.bricklink.com/catalogItemInv.asp?M=cty1003,2019,970c105pb002,Black Hips and Bright Light Blue Legs with Black Safety Belt/Harness Pattern 
cty1003,"Sky Police - Jet Pilot, Female with Neck Bracket (for Jet Pack)",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1003,https://www.bricklink.com/catalogItemInv.asp?M=cty1003,2019,41811,Black Minifigure Neck Bracket with 4 Back Studs and Front Harness 
cty1003,"Sky Police - Jet Pilot, Female with Neck Bracket (for Jet Pack)",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1003,https://www.bricklink.com/catalogItemInv.asp?M=cty1003,2019,973pb3376c01,Bright Light Blue Torso Police Black Pilot Safety Vest with Police Badge and Dark Bluish Gray Pockets Pattern / Bright Light Blue Arms / Black Hands 
cty1003,"Sky Police - Jet Pilot, Female with Neck Bracket (for Jet Pack)",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1003,https://www.bricklink.com/catalogItemInv.asp?M=cty1003,2019,2447,"Trans-Black Minifigure, Visor Standard "
cty1003,"Sky Police - Jet Pilot, Female with Neck Bracket (for Jet Pack)",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1003,https://www.bricklink.com/catalogItemInv.asp?M=cty1003,2019,2446,"White Minifigure, Headgear Helmet Motorcycle (Standard) "
cty1003,"Sky Police - Jet Pilot, Female with Neck Bracket (for Jet Pack)",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1003,https://www.bricklink.com/catalogItemInv.asp?M=cty1003,2019,3626cpb1746,"Yellow Minifigure, Head Female Black Eyebrows, Left Raised, Eyelashes, Peach Lips, Smirk Pattern - Hollow Stud "
cty1000,"Sky Police - Jet Pilot, Female with Neck Bracket (for Parachute)",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1000,https://www.bricklink.com/catalogItemInv.asp?M=cty1000,2019,970c105pb002,Black Hips and Bright Light Blue Legs with Black Safety Belt/Harness Pattern 
cty1000,"Sky Police - Jet Pilot, Female with Neck Bracket (for Parachute)",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1000,https://www.bricklink.com/catalogItemInv.asp?M=cty1000,2019,41811,Black Minifigure Neck Bracket with 4 Back Studs and Front Harness 
cty1000,"Sky Police - Jet Pilot, Female with Neck Bracket (for Parachute)",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1000,https://www.bricklink.com/catalogItemInv.asp?M=cty1000,2019,973pb3376c01,Bright Light Blue Torso Police Black Pilot Safety Vest with Police Badge and Dark Bluish Gray Pockets Pattern / Bright Light Blue Arms / Black Hands 
cty1000,"Sky Police - Jet Pilot, Female with Neck Bracket (for Parachute)",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1000,https://www.bricklink.com/catalogItemInv.asp?M=cty1000,2019,41805,"Trans-Light Blue Minifigure, Visor Flight Helmet "
cty1000,"Sky Police - Jet Pilot, Female with Neck Bracket (for Parachute)",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1000,https://www.bricklink.com/catalogItemInv.asp?M=cty1000,2019,93560,"White Minifigure, Headgear Helmet Sports/Flight "
cty1000,"Sky Police - Jet Pilot, Female with Neck Bracket (for Parachute)",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1000,https://www.bricklink.com/catalogItemInv.asp?M=cty1000,2019,3626cpb1746,"Yellow Minifigure, Head Female Black Eyebrows, Left Raised, Eyelashes, Peach Lips, Smirk Pattern - Hollow Stud "
cty1299,Sleet,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1299,https://www.bricklink.com/catalogItemInv.asp?M=cty1299,2021,99930,"Dark Brown Minifigure, Hair Short Combed Sideways Part Left "
cty1299,Sleet,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1299,https://www.bricklink.com/catalogItemInv.asp?M=cty1299,2021,970c00,Dark Tan Hips  and Legs Plain 
cty1299,Sleet,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1299,https://www.bricklink.com/catalogItemInv.asp?M=cty1299,2021,973pb3167c01,Tan Torso Shirt with Black Outlined Pockets and Dark Green Collar Pattern / Tan Arms / Yellow Hands 
cty1299,Sleet,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1299,https://www.bricklink.com/catalogItemInv.asp?M=cty1299,2021,3626cpb2308,"Yellow Minifigure, Head Dual Sided Black Eyebrows, Lopsided Grin Pattern / Smile Showing Teeth - Hollow Stud "
cty1100,Slick Salesman,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1100,https://www.bricklink.com/catalogItemInv.asp?M=cty1100,2020,99930,"Black Minifigure, Hair Short Combed Sideways Part Left "
cty1100,Slick Salesman,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1100,https://www.bricklink.com/catalogItemInv.asp?M=cty1100,2020,970c00,Sand Blue Hips  and Legs Plain 
cty1100,Slick Salesman,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1100,https://www.bricklink.com/catalogItemInv.asp?M=cty1100,2020,973pb1415c02,"Sand Blue Torso Open Suit Jacket with White Shirt, Dark Red Tie and Reddish Brown Belt Pattern / Sand Blue Arms / Yellow Hands "
cty1100,Slick Salesman,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1100,https://www.bricklink.com/catalogItemInv.asp?M=cty1100,2020,3626cpb2539,"Yellow Minifigure, Head Black Eyebrows, Left Lowered, Lopsided Grin, Sly Expression Pattern - Hollow Stud "
cty0990,"Snow Groomer Operator - Male, Orange Safety Jacket, Reflective Stripe, Sand Blue Hoodie, Blue Legs, Black Knit Cap, Moustache and Sideburns",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0990,https://www.bricklink.com/catalogItemInv.asp?M=cty0990,2019,41334,"Black Minifigure, Headgear Cap, Knit "
cty0990,"Snow Groomer Operator - Male, Orange Safety Jacket, Reflective Stripe, Sand Blue Hoodie, Blue Legs, Black Knit Cap, Moustache and Sideburns",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0990,https://www.bricklink.com/catalogItemInv.asp?M=cty0990,2019,970c00,Blue Hips  and Legs Plain 
cty0990,"Snow Groomer Operator - Male, Orange Safety Jacket, Reflective Stripe, Sand Blue Hoodie, Blue Legs, Black Knit Cap, Moustache and Sideburns",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0990,https://www.bricklink.com/catalogItemInv.asp?M=cty0990,2019,973pb1895c01,"Orange Torso Construction Jacket over Sand Blue Hoodie, Reflective Stripe, Zipper Pockets, Dark Orange Belt with Pouch and Radio Pattern / Orange Arms / Dark Bluish Gray Hands "
cty0990,"Snow Groomer Operator - Male, Orange Safety Jacket, Reflective Stripe, Sand Blue Hoodie, Blue Legs, Black Knit Cap, Moustache and Sideburns",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0990,https://www.bricklink.com/catalogItemInv.asp?M=cty0990,2019,3626cpb1911,"Yellow Minifigure, Head Dark Tan Eyebrows, Moustache, Dark Tan and Gray Sideburns, Stubble and White Pupils Pattern - Hollow Stud "
cty1087,"Snowboarder - Male, Medium Blue Jacket, Light Bluish Gray Sports Helmet",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1087,https://www.bricklink.com/catalogItemInv.asp?M=cty1087,2019,970c00,Dark Blue Hips  and Legs Plain 
cty1087,"Snowboarder - Male, Medium Blue Jacket, Light Bluish Gray Sports Helmet",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1087,https://www.bricklink.com/catalogItemInv.asp?M=cty1087,2019,46303,"Light Bluish Gray Minifigure, Headgear Helmet Sports with Vent Holes "
cty1087,"Snowboarder - Male, Medium Blue Jacket, Light Bluish Gray Sports Helmet",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1087,https://www.bricklink.com/catalogItemInv.asp?M=cty1087,2019,973pb2913c01,"Medium Blue Torso Town Jacket with Pockets, White Shoulders, Blue and White Waistband Pattern / White Arms / Dark Bluish Gray Hands "
cty1087,"Snowboarder - Male, Medium Blue Jacket, Light Bluish Gray Sports Helmet",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1087,https://www.bricklink.com/catalogItemInv.asp?M=cty1087,2019,3626cpb2146,"Yellow Minifigure, Head Dark Brown Eyebrows, Lopsided Grin, Medium Nougat Anchor Beard Pattern - Hollow Stud "
cty1425,"Space Engineer - Female, Neon Yellow Safety Vest, Bright Light Blue Legs, Red Construction Helmet with Dark Brown Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1425,https://www.bricklink.com/catalogItemInv.asp?M=cty1425,2022,970c00,Bright Light Blue Hips  and Legs Plain 
cty1425,"Space Engineer - Female, Neon Yellow Safety Vest, Bright Light Blue Legs, Red Construction Helmet with Dark Brown Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1425,https://www.bricklink.com/catalogItemInv.asp?M=cty1425,2022,973pb4658c01, Neon Yellow Torso Safety Vest with Zipper and Silver and Orange Reflective Stripes over Light Bluish Gray Shirt Pattern / Light Bluish Gray Arms / Dark Azure Hands 
cty1425,"Space Engineer - Female, Neon Yellow Safety Vest, Bright Light Blue Legs, Red Construction Helmet with Dark Brown Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1425,https://www.bricklink.com/catalogItemInv.asp?M=cty1425,2022,16178pb01,"Red Minifigure, Headgear Helmet Construction with Molded Dark Brown Ponytail Hair Pattern "
cty1425,"Space Engineer - Female, Neon Yellow Safety Vest, Bright Light Blue Legs, Red Construction Helmet with Dark Brown Hair",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1425,https://www.bricklink.com/catalogItemInv.asp?M=cty1425,2022,3626cpb1778,"Yellow Minifigure, Head Female Black and Silver Sunglasses, Black Eyebrows, Peach Lips Pattern - Hollow Stud "
cty1426,"Space Engineer - Male, Neon Yellow Safety Vest, Bright Light Blue Legs, Red Construction Helmet, Orange Safety Glasses",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1426,https://www.bricklink.com/catalogItemInv.asp?M=cty1426,2022,970c00,Bright Light Blue Hips  and Legs Plain 
cty1426,"Space Engineer - Male, Neon Yellow Safety Vest, Bright Light Blue Legs, Red Construction Helmet, Orange Safety Glasses",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1426,https://www.bricklink.com/catalogItemInv.asp?M=cty1426,2022,973pb4658c01, Neon Yellow Torso Safety Vest with Zipper and Silver and Orange Reflective Stripes over Light Bluish Gray Shirt Pattern / Light Bluish Gray Arms / Dark Azure Hands 
cty1426,"Space Engineer - Male, Neon Yellow Safety Vest, Bright Light Blue Legs, Red Construction Helmet, Orange Safety Glasses",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1426,https://www.bricklink.com/catalogItemInv.asp?M=cty1426,2022,3833,"Red Minifigure, Headgear Helmet Construction "
cty1426,"Space Engineer - Male, Neon Yellow Safety Vest, Bright Light Blue Legs, Red Construction Helmet, Orange Safety Glasses",Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty1426,https://www.bricklink.com/catalogItemInv.asp?M=cty1426,2022,3626cpb2724,"Yellow Minifigure, Head Glasses with Trans-orange Lenses and Black Frames, Chin Dimple, Lopsided Grin Pattern - Hollow Stud "
cty0842,Speed Record Car Driver,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0842,https://www.bricklink.com/catalogItemInv.asp?M=cty0842,2018,970c00,Green Hips  and Legs Plain 
cty0842,Speed Record Car Driver,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0842,https://www.bricklink.com/catalogItemInv.asp?M=cty0842,2018,2446,"Red Minifigure, Headgear Helmet Motorcycle (Standard) "
cty0842,Speed Record Car Driver,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0842,https://www.bricklink.com/catalogItemInv.asp?M=cty0842,2018,2447,"Trans-Black Minifigure, Visor Standard "
cty0842,Speed Record Car Driver,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0842,https://www.bricklink.com/catalogItemInv.asp?M=cty0842,2018,973pb2306c01,White Torso Octan Logo Race Suit with Silver Zipper Pattern / White Arms / Dark Bluish Gray Hands 
cty0842,Speed Record Car Driver,Town,https://bricklink.com/v2/catalog/catalogitem.page?M=cty0842,https://www.bricklink.com/catalogItemInv.asp?M=cty0842,2018,3626cpb0643,"Yellow Minifigure, Head Male Stern Black Eyebrows, White Pupils, Frown, Sweat Drops Pattern - Hollow Stud "
