"","item_number","description","category","item_link","minifigs_link","color_link","Name","ID","PriceLink","hexCode","gender","age","expression"
"2104","3626pb3534","Minifigure, Head Dual Sided Black Eyebrows, Medium Nougat Cheek Lines and Chin Dimple, Neutral / Angry Frown Pattern","2024","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3534","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3534&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3534#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3534&ColorID=90","#faccae","no tag","no tag"," Neutral / Angry Frown Pattern"
"2105","3626pb3677","Minifigure, Head Dual Sided Black Eyebrows, Medium Nougat Cheek Lines, Lopsided Open Mouth Smile / Closed Eyes, Singing Pattern","2024","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3677","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3677&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3677#T=C","Medium Tan",241,"https://www.bricklink.com/catalogPG.asp?P=3626pb3677&ColorID=241","#d9c594","no tag","no tag"," Singing Pattern"
"2106","3626pb3741","Minifigure, Head Dual Sided Black Eyebrows, Medium Nougat Chin Dimple and Cleft Lip, Neutral / Open Mouth Smile with Teeth Pattern","2024","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3741","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3741&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3741#T=C","Nougat",28,"https://www.bricklink.com/catalogPG.asp?P=3626pb3741&ColorID=28","#f8ae79","no tag","no tag"," Neutral / Open Mouth Smile with Teeth Pattern"
"2107","3626pb3661","Minifigure, Head Dual Sided Black Eyebrows, Medium Nougat Chin Dimple, Lopsided Grin  / Scared Open Mouth with Teeth Pattern","2024","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3661","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3661&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3661#T=C","Nougat",28,"https://www.bricklink.com/catalogPG.asp?P=3626pb3661&ColorID=28","#f8ae79","no tag","no tag"," Lopsided Grin  / Scared Open Mouth with Teeth Pattern"
"2108","3626pb3653","Minifigure, Head Dual Sided Black Eyebrows, Medium Nougat Chin Dimple, Worried Smile / Tan Face with Nostrils, Wrinkles, Fierce Pattern","2024","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3653","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3653&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3653#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3653&ColorID=90","#faccae","no tag","old"," Fierce Pattern"
"2109","3626pb3559","Minifigure, Head Dual Sided Black Eyebrows, Medium Nougat Eyelids and Chin Dimple, Wide Smile / Eyes Closed, Yawning, Open Mouth with Cheek Lines, White Tooth and Red Tongue Pattern","2024","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3559","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3559&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3559#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3559&ColorID=90","#faccae","no tag","no tag"," White Tooth and Red Tongue Pattern"
"2110","3626pb3561","Minifigure, Head Dual Sided Black Eyebrows, Medium Nougat Eyelids, Cheek Lines and Chin Dimple, Open Mouth with White Teeth and Red Tongue / Closed Eyes and Mouth Pattern","2024","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3561","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3561&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3561#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3561&ColorID=90","#faccae","no tag","no tag"," Open Mouth with White Teeth and Red Tongue / Closed Eyes and Mouth Pattern"
"2111","3626pb3557","Minifigure, Head Dual Sided Black Eyebrows, Medium Nougat Wrinkles and Dimples, Angry Mouth / Scowl Pattern","2024","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3557","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3557&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3557#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3557&ColorID=90","#faccae","no tag","old"," Angry Mouth / Scowl Pattern"
"2112","3626pb3597","Minifigure, Head Dual Sided Black Eyebrows, Moustache and Beard, Medium Nougat Wrinkles, White Sweat Drop, Worried Open Mouth Smile with Teeth / Angry Frown, Lime Eyes, Bright Green Mask, Lightning Bolts Pattern","2024","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3597","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3597&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3597#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3597&ColorID=90","#faccae","male","old"," Lightning Bolts Pattern"
"2113","3626pb3621","Minifigure, Head Dual Sided Black Eyebrows, Moustache and Goatee, Gold Forehead Tattoo, Medium Nougat Cheek Lines, Eyes Closed / Eyes and Mouth Open with Red Tongue Pattern","2024","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3621","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3621&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3621#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3621&ColorID=3","#f3d000","male","no tag"," Eyes Closed / Eyes and Mouth Open with Red Tongue Pattern"
"2114","3626pb3746","Minifigure, Head Dual Sided Black Eyebrows, Open Mouth Grin with Teeth and Braces / Smirk Pattern","2024","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3746","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3746&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3746#T=C","Medium Tan",241,"https://www.bricklink.com/catalogPG.asp?P=3626pb3746&ColorID=241","#d9c594","no tag","no tag"," Open Mouth Grin with Teeth and Braces / Smirk Pattern"
"2115","3626pb3634","Minifigure, Head Dual Sided Black Eyebrows, Open Mouth Smile, Medium Azure Water Drops, Swim Goggles over Eyes / on Forehead Pattern (BAM)","2024","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3634","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3634&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3634#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3634&ColorID=3","#f3d000","no tag","no tag"," Swim Goggles over Eyes / on Forehead Pattern (BAM)"
"2116","3626pb3744","Minifigure, Head Dual Sided Black Eyebrows, Peach Lips, Grin / Raised Eyebrows, Open Mouth Smile with Teeth and Red Tongue Pattern","2024","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3744","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3744&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3744#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3744&ColorID=90","#faccae","no tag","no tag"," Open Mouth Smile with Teeth and Red Tongue Pattern"
"2117","3626pb3682","Minifigure, Head Dual Sided Black Eyebrows, Soul Patch, Olive Green Spots and Lines, Lopsided Grin / Open Mouth Scowl with Teeth Pattern","2024","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3682","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3682&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3682#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3682&ColorID=3","#f3d000","no tag","no tag"," Lopsided Grin / Open Mouth Scowl with Teeth Pattern"
"2118","3626pb3652","Minifigure, Head Dual Sided Black Eyebrows, Upper Eyelids, and Split Moustache, Dark Brown Chin Dimple, Neutral / Open Mouth Smile with Teeth Pattern","2024","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3652","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3652&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3652#T=C","Reddish Brown",88,"https://www.bricklink.com/catalogPG.asp?P=3626pb3652&ColorID=88","#843419","male","no tag"," Neutral / Open Mouth Smile with Teeth Pattern"
"2119","3626pb3613","Minifigure, Head Dual Sided Black Glasses, Reddish Brown Eyebrows, Lopsided Smile / Open Mouth Grin with White Teeth Pattern","2024","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3613","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3613&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3613#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3613&ColorID=90","#faccae","no tag","no tag"," Lopsided Smile / Open Mouth Grin with White Teeth Pattern"
"2120","3626pb3539","Minifigure, Head Dual Sided Black Thick Eyebrows and Beard Stubble, Medium Nougat Cheek Lines and Wrinkles, Sly Grin / Angry Bared Teeth Pattern","2024","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3539","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3539&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3539#T=C","Medium Tan",241,"https://www.bricklink.com/catalogPG.asp?P=3626pb3539&ColorID=241","#d9c594","male","old"," Sly Grin / Angry Bared Teeth Pattern"
"2121","3626pb3535","Minifigure, Head Dual Sided Black Thick Eyebrows, Full Beard, Moustache, Medium Nougat Wrinkles, Stern / Open Mouth Smile with Teeth Pattern","2024","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3535","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3535&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3535#T=C","Medium Tan",241,"https://www.bricklink.com/catalogPG.asp?P=3626pb3535&ColorID=241","#d9c594","male","old"," Stern / Open Mouth Smile with Teeth Pattern"
"2122","3626pb3624","Minifigure, Head Dual Sided Black Thick Eyebrows, Upper Eyelids, Moustache Stubble, and Goatee, Medium Nougat Cheek Lines and Chin Dimple, Lopsided Grin / Scowl Pattern","2024","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3624","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3624&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3624#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3624&ColorID=90","#faccae","male","no tag"," Lopsided Grin / Scowl Pattern"
"2123","3626pb3496","Minifigure, Head Dual Sided Black Thick Eyebrows, Wink and Open Mouth with White Teeth and Red Tongue Smile / Angry Open Mouth Pattern","2024","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3496","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3496&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3496#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3496&ColorID=3","#f3d000","no tag","no tag"," Wink and Open Mouth with White Teeth and Red Tongue Smile / Angry Open Mouth Pattern"
"2124","3626pb3608","Minifigure, Head Dual Sided Child Dark Brown Eyebrows, Eyelashes, Angry Frown / Grin Pattern","2024","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3608","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3608&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3608#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3608&ColorID=90","#faccae","no tag","child"," Angry Frown / Grin Pattern"
"2125","3626pb3517","Minifigure, Head Dual Sided Child Dark Orange Eyebrows, Nougat Freckles, Grin with Medium Nougat Dimple / Surprised Open Mouth with Teeth Pattern","2024","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3517","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3517&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3517#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3517&ColorID=90","#faccae","no tag","child"," Grin with Medium Nougat Dimple / Surprised Open Mouth with Teeth Pattern"
"2126","3626pb3591","Minifigure, Head Dual Sided Child Dark Tan Eyebrows, Medium Nougat Freckles and Chin Dimple, Open Mouth Smile with Teeth / Surprised Pattern","2024","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3591","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3591&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3591#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3591&ColorID=90","#faccae","no tag","child"," Open Mouth Smile with Teeth / Surprised Pattern"
"2127","3626pb3687","Minifigure, Head Dual Sided Child Female Black Eyebrows, Single Eyelashes, Grin / Sad Frown Pattern","2024","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3687","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3687&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3687#T=C","Medium Tan",241,"https://www.bricklink.com/catalogPG.asp?P=3626pb3687&ColorID=241","#d9c594","female","child"," Grin / Sad Frown Pattern"
"2128","3626pb3748","Minifigure, Head Dual Sided Child Female Black Eyebrows, Single Eyelashes, Open Mouth Smile / Closed Eyes and Red Tongue Sticking Out Pattern","2024","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3748","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3748&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3748#T=C","Medium Nougat",150,"https://www.bricklink.com/catalogPG.asp?P=3626pb3748&ColorID=150","#dd9f55","female","child"," Open Mouth Smile / Closed Eyes and Red Tongue Sticking Out Pattern"
"2129","3626pb3639","Minifigure, Head Dual Sided Child Female Dark Brown Eyebrows, Open Mouth Smile with Teeth / Determined Frown Pattern","2024","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3639","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3639&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3639#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3639&ColorID=90","#faccae","female","child"," Open Mouth Smile with Teeth / Determined Frown Pattern"
"2130","3626pb3699","Minifigure, Head Dual Sided Child Female Dark Orange Eyebrows and Freckles Smile / Frown Pattern","2024","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3699","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3699&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3699#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3699&ColorID=90","#faccae","female","child"," Head Dual Sided Child Female Dark Orange Eyebrows and Freckles Smile / Frown Pattern"
"2131","3626pb3618","Minifigure, Head Dual Sided Child, Thin Black Eyebrows, Closed Mouth Smile / Open Mouth Smile Pattern","2024","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3618","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3618&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3618#T=C","Sienna",169,"https://www.bricklink.com/catalogPG.asp?P=3626pb3618&ColorID=169","#915C3C","no tag","child"," Closed Mouth Smile / Open Mouth Smile Pattern"
"2132","3626pb3749","Minifigure, Head Dual Sided Dark Bluish Gray Eyebrows, Black Glasses, White Moustache, Medium Nougat Wrinkles, Open Mouth Smile / Scared Pattern","2024","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3749","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3749&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3749#T=C","Medium Tan",241,"https://www.bricklink.com/catalogPG.asp?P=3626pb3749&ColorID=241","#d9c594","male","old"," Open Mouth Smile / Scared Pattern"
"2133","3626pb3697","Minifigure, Head Dual Sided Dark Bluish Gray Eyebrows, Moustache and Beard, Simulated Wear, Frown / Open Mouth Smile with Teeth Pattern","2024","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3697","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3697&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3697#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3697&ColorID=3","#f3d000","male","no tag"," Frown / Open Mouth Smile with Teeth Pattern"
"2134","3626pb3721","Minifigure, Head Dual Sided Dark Brown Eyebrows and Beard, Neutral / Open Mouth Smile with Teeth Pattern","2024","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3721","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3721&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3721#T=C","Nougat",28,"https://www.bricklink.com/catalogPG.asp?P=3626pb3721&ColorID=28","#f8ae79","male","no tag"," Neutral / Open Mouth Smile with Teeth Pattern"
"2135","3626pb3568","Minifigure, Head Dual Sided Dark Brown Eyebrows, Black Chin Strap, Cheek Lines, Neutral / Scared with Wrinkles Below Eyebrows Pattern","2024","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3568","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3568&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3568#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3568&ColorID=90","#faccae","no tag","old"," Neutral / Scared with Wrinkles Below Eyebrows Pattern"
"2136","3626pb3707","Minifigure, Head Dual Sided Dark Brown Eyebrows, Black Chin Strap, Medium Nougat Cheek Lines, Neutral / Scared Open Mouth with Teeth Pattern","2024","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3707","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3707&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3707#T=C","Medium Tan",241,"https://www.bricklink.com/catalogPG.asp?P=3626pb3707&ColorID=241","#d9c594","no tag","no tag"," Neutral / Scared Open Mouth with Teeth Pattern"
"2137","3626pb3620","Minifigure, Head Dual Sided Dark Brown Eyebrows, Medium Nougat Cheek Lines and Chin Dimple, Neutral / Scowl with Bright Light Blue Water Bubble over Mouth Pattern","2024","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3620","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3620&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3620#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3620&ColorID=90","#faccae","no tag","no tag"," Neutral / Scowl with Bright Light Blue Water Bubble over Mouth Pattern"
"2138","3626pb3555","Minifigure, Head Dual Sided Dark Brown Eyebrows, Medium Nougat Cheek Lines, Chin Dimple, and Freckles, Neutral / Open Mouth Smile with Top Teeth Pattern","2024","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3555","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3555&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3555#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3555&ColorID=90","#faccae","no tag","no tag"," Neutral / Open Mouth Smile with Top Teeth Pattern"
"2139","3626pb3804","Minifigure, Head Dual Sided Dark Brown Eyebrows, Moustache and Beard with Light Bluish Gray Highlights, Grin / Angry Open Mouth with Teeth Pattern","2024","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3804","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3804&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3804#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3804&ColorID=90","#faccae","male","no tag"," Grin / Angry Open Mouth with Teeth Pattern"
"2140","3626pb3550","Minifigure, Head Dual Sided Dark Brown Eyebrows, Tooth Gap Neutral / Lopsided Smile Pattern","2024","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3550","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3550&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3550#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3550&ColorID=90","#faccae","no tag","no tag"," Tooth Gap Neutral / Lopsided Smile Pattern"
"2141","3626pb3646","Minifigure, Head Dual Sided Dark Brown Eyebrows, Upper Eyelids, Medium Nougat Stubble, Frown / Angry Open Mouth Scowl with Teeth Pattern","2024","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3646","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3646&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3646#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3646&ColorID=90","#faccae","male","no tag"," Frown / Angry Open Mouth Scowl with Teeth Pattern"
"2142","3626pb3702","Minifigure, Head Dual Sided Dark Orange Eyebrows and Beard Stubble, Nougat Dimples, Crooked Smile / Frown Pattern","2024","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3702","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3702&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3702#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3702&ColorID=90","#faccae","male","no tag"," Crooked Smile / Frown Pattern"
"2143","3626pb3670","Minifigure, Head Dual Sided Dark Orange Eyebrows and Beard with Dark Red Highlights, Frown / Open Mouth Smile with Top Teeth Pattern","2024","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3670","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3670&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3670#T=C","Reddish Brown",88,"https://www.bricklink.com/catalogPG.asp?P=3626pb3670&ColorID=88","#843419","male","no tag"," Frown / Open Mouth Smile with Top Teeth Pattern"
"2144","3626pb3700","Minifigure, Head Dual Sided Dark Orange Eyebrows and Cheeklines, Lopsided Smile / Nougat Scars Pattern","2024","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3700","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3700&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3700#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3700&ColorID=90","#faccae","no tag","no tag"," Lopsided Smile / Nougat Scars Pattern"
"2145","3626pb3701","Minifigure, Head Dual Sided Dark Orange Eyebrows and Dimples, Smile / Frown Pattern","2024","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3701","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3701&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3701#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3701&ColorID=90","#faccae","no tag","no tag"," Smile / Frown Pattern"
"2146","3626pb3708","Minifigure, Head Dual Sided Dark Orange Eyebrows, Medium Nougat Cheek Lines, Chin Dimple, Scars, Grin / Scared Open Mouth with Teeth Pattern","2024","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3708","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3708&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3708#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3708&ColorID=90","#faccae","no tag","no tag"," Grin / Scared Open Mouth with Teeth Pattern"
"2147","3626pb3703","Minifigure, Head Dual Sided Dark Orange Eyebrows, Medium Nougat Wrinkles, Smile / Frown Pattern","2024","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3703","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3703&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3703#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3703&ColorID=90","#faccae","no tag","old"," Smile / Frown Pattern"
"2148","3626pb3716","Minifigure, Head Dual Sided Dark Orange Eyebrows, Moustache and Soul Patch, Scuff Mark, Open Mouth Smile with Teeth / Angry Pattern","2024","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3716","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3716&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3716#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3716&ColorID=3","#f3d000","male","no tag"," Open Mouth Smile with Teeth / Angry Pattern"
"2149","3626pb3666","Minifigure, Head Dual Sided Dark Tan Eyebrows, Beard, Medium Nougat Forehead Lines, Open Mouth, Gritted Teeth / Grin with Sunglasses Pattern","2024","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3666","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3666&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3666#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3666&ColorID=90","#faccae","male","no tag"," Gritted Teeth / Grin with Sunglasses Pattern"
"2150","3626pb3612","Minifigure, Head Dual Sided Dark Tan Eyebrows, Black Eyes, Dark Orange Freckles, Open Mouth Grin with White Teeth / Smile Pattern","2024","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3612","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3612&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3612#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3612&ColorID=90","#faccae","no tag","no tag"," Open Mouth Grin with White Teeth / Smile Pattern"
"2151","3626pb3760","Minifigure, Head Dual Sided Dark Tan Eyebrows, Medium Nougat Chin Dimple, Grin / Lopsided Grin with Raised Eyebrow Right Pattern","2024","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3760","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3760&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3760#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3760&ColorID=90","#faccae","no tag","no tag"," Grin / Lopsided Grin with Raised Eyebrow Right Pattern"
"2152","3626pb3596","Minifigure, Head Dual Sided Female Black Eyebrows and Beauty Mark, Medium Brown Lips and Wrinkles, Grin / Wink and Lopsided Open Mouth Smile with Teeth Pattern","2024","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3596","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3596&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3596#T=C","Medium Nougat",150,"https://www.bricklink.com/catalogPG.asp?P=3626pb3596&ColorID=150","#dd9f55","female","old"," Grin / Wink and Lopsided Open Mouth Smile with Teeth Pattern"
"2153","3626pb3736","Minifigure, Head Dual Sided Female Black Eyebrows and Eyelashes, Dark Orange Lips, Open Mouth Smile / Frown, Raised Left Eyebrow Pattern","2024","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3736","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3736&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3736#T=C","Nougat",28,"https://www.bricklink.com/catalogPG.asp?P=3626pb3736&ColorID=28","#f8ae79","female","no tag"," Raised Left Eyebrow Pattern"
"2154","3626pb3758","Minifigure, Head Dual Sided Female Black Eyebrows and Eyelashes, Medium Brown Eye Shadow and Lips, Grin / Open Mouth Smile with Teeth Pattern","2024","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3758","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3758&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3758#T=C","Medium Tan",241,"https://www.bricklink.com/catalogPG.asp?P=3626pb3758&ColorID=241","#d9c594","female","no tag"," Grin / Open Mouth Smile with Teeth Pattern"
