"","X","item_number","description","category","item_link","minifigs_link","color_link","Name","ID","PriceLink","hexCode"
"381",621,"3626pb3621","Minifigure, Head Dual Sided Black Eyebrows, Moustache and Goatee, Gold Forehead Tattoo, Medium Nougat Cheek Lines, Eyes Closed / Eyes and Mouth Open with Red Tongue Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3621","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3621&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3621#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3621&ColorID=3","#f3d000"
"382",622,"3626pb3746","Minifigure, Head Dual Sided Black Eyebrows, Open Mouth Grin with Teeth and Braces / Smirk Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3746","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3746&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3746#T=C","Medium Tan",241,"https://www.bricklink.com/catalogPG.asp?P=3626pb3746&ColorID=241","#d9c594"
"383",623,"3626pb3634","Minifigure, Head Dual Sided Black Eyebrows, Open Mouth Smile, Medium Azure Water Drops, Swim Goggles over Eyes / on Forehead Pattern (BAM)",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3634","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3634&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3634#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3634&ColorID=3","#f3d000"
"384",624,"3626pb3744","Minifigure, Head Dual Sided Black Eyebrows, Peach Lips, Grin / Raised Eyebrows, Open Mouth Smile with Teeth and Red Tongue Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3744","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3744&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3744#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3744&ColorID=90","#faccae"
"385",627,"3626pb3682","Minifigure, Head Dual Sided Black Eyebrows, Soul Patch, Olive Green Spots and Lines, Lopsided Grin / Open Mouth Scowl with Teeth Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3682","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3682&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3682#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3682&ColorID=3","#f3d000"
"386",629,"3626pb3652","Minifigure, Head Dual Sided Black Eyebrows, Upper Eyelids, and Split Moustache, Dark Brown Chin Dimple, Neutral / Open Mouth Smile with Teeth Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3652","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3652&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3652#T=C","Reddish Brown",88,"https://www.bricklink.com/catalogPG.asp?P=3626pb3652&ColorID=88","#843419"
"387",632,"3626pb3613","Minifigure, Head Dual Sided Black Glasses, Reddish Brown Eyebrows, Lopsided Smile / Open Mouth Grin with White Teeth Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3613","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3613&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3613#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3613&ColorID=90","#faccae"
"388",633,"3626pb3539","Minifigure, Head Dual Sided Black Thick Eyebrows and Beard Stubble, Medium Nougat Cheek Lines and Wrinkles, Sly Grin / Angry Bared Teeth Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3539","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3539&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3539#T=C","Medium Tan",241,"https://www.bricklink.com/catalogPG.asp?P=3626pb3539&ColorID=241","#d9c594"
"389",634,"3626pb3535","Minifigure, Head Dual Sided Black Thick Eyebrows, Full Beard, Moustache, Medium Nougat Wrinkles, Stern / Open Mouth Smile with Teeth Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3535","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3535&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3535#T=C","Medium Tan",241,"https://www.bricklink.com/catalogPG.asp?P=3626pb3535&ColorID=241","#d9c594"
"390",635,"3626pb3624","Minifigure, Head Dual Sided Black Thick Eyebrows, Upper Eyelids, Moustache Stubble, and Goatee, Medium Nougat Cheek Lines and Chin Dimple, Lopsided Grin / Scowl Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3624","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3624&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3624#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3624&ColorID=90","#faccae"
"391",636,"3626pb3496","Minifigure, Head Dual Sided Black Thick Eyebrows, Wink and Open Mouth with White Teeth and Red Tongue Smile / Angry Open Mouth Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3496","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3496&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3496#T=C","Yellow",3,"https://www.bricklink.com/catalogPG.asp?P=3626pb3496&ColorID=3","#f3d000"
"392",637,"3626pb3608","Minifigure, Head Dual Sided Child Dark Brown Eyebrows, Eyelashes, Angry Frown / Grin Pattern",2024,"https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3608","https://www.bricklink.com/catalogItemIn.asp?P=3626pb3608&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3626pb3608#T=C","Light Nougat",90,"https://www.bricklink.com/catalogPG.asp?P=3626pb3608&ColorID=90","#faccae"
