sets_id,sets_cat,set_link,mini_link,mini_id,parts_link,parts_id,parts_description
4032-5,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-5#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-5&viewItemType=M,wc027,https://www.bricklink.com/catalogItemInv.asp?M=wc027,41879,Black Legs Short 
4032-5,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-5#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-5&viewItemType=M,wc027,https://www.bricklink.com/catalogItemInv.asp?M=wc027,4485,"Red Minifigure, Headgear Cap - Long Flat Bill "
4032-5,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-5#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-5&viewItemType=M,wc027,https://www.bricklink.com/catalogItemInv.asp?M=wc027,973c01,White Torso Plain / White Arms / Yellow Hands 
4032-5,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-5#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-5&viewItemType=M,wc027,https://www.bricklink.com/catalogItemInv.asp?M=wc027,3626bpx19,"Yellow Minifigure, Head Male Bangs and Freckles Pattern - Blocked Open Stud "
4032-11,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-11#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-11&viewItemType=M,wc025,https://www.bricklink.com/catalogItemInv.asp?M=wc025,3624,"Black Minifigure, Headgear Hat, Police "
4032-11,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-11#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-11&viewItemType=M,wc025,https://www.bricklink.com/catalogItemInv.asp?M=wc025,970c00,Dark Blue Hips  and Legs Plain 
4032-11,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-11#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-11&viewItemType=M,wc025,https://www.bricklink.com/catalogItemInv.asp?M=wc025,973px189c02,"Dark Blue Torso Airplane Pilot, Suit Double Breasted, Tie, Gold Buttons and Logo Pin Pattern / Dark Blue Arms / Yellow Hands "
4032-11,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-11#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-11&viewItemType=M,wc025,https://www.bricklink.com/catalogItemInv.asp?M=wc025,3626bp01,"Yellow Minifigure, Head Standard Grin Pattern - Blocked Open Stud "
4032-11,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-11#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-11&viewItemType=M,wc029,https://www.bricklink.com/catalogItemInv.asp?M=wc029,4530,"Dark Orange Minifigure, Hair Female "
4032-11,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-11#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-11&viewItemType=M,wc029,https://www.bricklink.com/catalogItemInv.asp?M=wc029,970c00,Red Hips  and Legs Plain 
4032-11,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-11#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-11&viewItemType=M,wc029,https://www.bricklink.com/catalogItemInv.asp?M=wc029,973px18c01,White Torso Shirt with Pockets Pattern / White Arms / Yellow Hands 
4032-11,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-11#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-11&viewItemType=M,wc029,https://www.bricklink.com/catalogItemInv.asp?M=wc029,3626bp02,"Yellow Minifigure, Head Female with Red Lips, Eyelashes (Standard Woman Pattern) - Blocked Open Stud "
4032-11,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-11#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-11&viewItemType=M,wc027,https://www.bricklink.com/catalogItemInv.asp?M=wc027,41879,Black Legs Short 
4032-11,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-11#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-11&viewItemType=M,wc027,https://www.bricklink.com/catalogItemInv.asp?M=wc027,4485,"Red Minifigure, Headgear Cap - Long Flat Bill "
4032-11,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-11#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-11&viewItemType=M,wc027,https://www.bricklink.com/catalogItemInv.asp?M=wc027,973c01,White Torso Plain / White Arms / Yellow Hands 
4032-11,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-11#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-11&viewItemType=M,wc027,https://www.bricklink.com/catalogItemInv.asp?M=wc027,3626bpx19,"Yellow Minifigure, Head Male Bangs and Freckles Pattern - Blocked Open Stud "
4032-6,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-6#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-6&viewItemType=M,wc025,https://www.bricklink.com/catalogItemInv.asp?M=wc025,3624,"Black Minifigure, Headgear Hat, Police "
4032-6,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-6#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-6&viewItemType=M,wc025,https://www.bricklink.com/catalogItemInv.asp?M=wc025,970c00,Dark Blue Hips  and Legs Plain 
4032-6,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-6#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-6&viewItemType=M,wc025,https://www.bricklink.com/catalogItemInv.asp?M=wc025,973px189c02,"Dark Blue Torso Airplane Pilot, Suit Double Breasted, Tie, Gold Buttons and Logo Pin Pattern / Dark Blue Arms / Yellow Hands "
4032-6,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-6#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-6&viewItemType=M,wc025,https://www.bricklink.com/catalogItemInv.asp?M=wc025,3626bp01,"Yellow Minifigure, Head Standard Grin Pattern - Blocked Open Stud "
4032-6,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-6#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-6&viewItemType=M,wc029,https://www.bricklink.com/catalogItemInv.asp?M=wc029,4530,"Dark Orange Minifigure, Hair Female "
4032-6,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-6#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-6&viewItemType=M,wc029,https://www.bricklink.com/catalogItemInv.asp?M=wc029,970c00,Red Hips  and Legs Plain 
4032-6,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-6#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-6&viewItemType=M,wc029,https://www.bricklink.com/catalogItemInv.asp?M=wc029,973px18c01,White Torso Shirt with Pockets Pattern / White Arms / Yellow Hands 
4032-6,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-6#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-6&viewItemType=M,wc029,https://www.bricklink.com/catalogItemInv.asp?M=wc029,3626bp02,"Yellow Minifigure, Head Female with Red Lips, Eyelashes (Standard Woman Pattern) - Blocked Open Stud "
4032-6,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-6#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-6&viewItemType=M,wc027,https://www.bricklink.com/catalogItemInv.asp?M=wc027,41879,Black Legs Short 
4032-6,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-6#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-6&viewItemType=M,wc027,https://www.bricklink.com/catalogItemInv.asp?M=wc027,4485,"Red Minifigure, Headgear Cap - Long Flat Bill "
4032-6,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-6#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-6&viewItemType=M,wc027,https://www.bricklink.com/catalogItemInv.asp?M=wc027,973c01,White Torso Plain / White Arms / Yellow Hands 
4032-6,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-6#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-6&viewItemType=M,wc027,https://www.bricklink.com/catalogItemInv.asp?M=wc027,3626bpx19,"Yellow Minifigure, Head Male Bangs and Freckles Pattern - Blocked Open Stud "
4032-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-1&viewItemType=M,wc025,https://www.bricklink.com/catalogItemInv.asp?M=wc025,3624,"Black Minifigure, Headgear Hat, Police "
4032-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-1&viewItemType=M,wc025,https://www.bricklink.com/catalogItemInv.asp?M=wc025,970c00,Dark Blue Hips  and Legs Plain 
4032-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-1&viewItemType=M,wc025,https://www.bricklink.com/catalogItemInv.asp?M=wc025,973px189c02,"Dark Blue Torso Airplane Pilot, Suit Double Breasted, Tie, Gold Buttons and Logo Pin Pattern / Dark Blue Arms / Yellow Hands "
4032-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-1&viewItemType=M,wc025,https://www.bricklink.com/catalogItemInv.asp?M=wc025,3626bp01,"Yellow Minifigure, Head Standard Grin Pattern - Blocked Open Stud "
4032-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-1&viewItemType=M,wc029,https://www.bricklink.com/catalogItemInv.asp?M=wc029,4530,"Dark Orange Minifigure, Hair Female "
4032-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-1&viewItemType=M,wc029,https://www.bricklink.com/catalogItemInv.asp?M=wc029,970c00,Red Hips  and Legs Plain 
4032-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-1&viewItemType=M,wc029,https://www.bricklink.com/catalogItemInv.asp?M=wc029,973px18c01,White Torso Shirt with Pockets Pattern / White Arms / Yellow Hands 
4032-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-1&viewItemType=M,wc029,https://www.bricklink.com/catalogItemInv.asp?M=wc029,3626bp02,"Yellow Minifigure, Head Female with Red Lips, Eyelashes (Standard Woman Pattern) - Blocked Open Stud "
4032-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-1&viewItemType=M,wc027,https://www.bricklink.com/catalogItemInv.asp?M=wc027,41879,Black Legs Short 
4032-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-1&viewItemType=M,wc027,https://www.bricklink.com/catalogItemInv.asp?M=wc027,4485,"Red Minifigure, Headgear Cap - Long Flat Bill "
4032-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-1&viewItemType=M,wc027,https://www.bricklink.com/catalogItemInv.asp?M=wc027,973c01,White Torso Plain / White Arms / Yellow Hands 
4032-1,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-1#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-1&viewItemType=M,wc027,https://www.bricklink.com/catalogItemInv.asp?M=wc027,3626bpx19,"Yellow Minifigure, Head Male Bangs and Freckles Pattern - Blocked Open Stud "
4032-12,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-12#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-12&viewItemType=M,wc025,https://www.bricklink.com/catalogItemInv.asp?M=wc025,3624,"Black Minifigure, Headgear Hat, Police "
4032-12,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-12#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-12&viewItemType=M,wc025,https://www.bricklink.com/catalogItemInv.asp?M=wc025,970c00,Dark Blue Hips  and Legs Plain 
4032-12,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-12#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-12&viewItemType=M,wc025,https://www.bricklink.com/catalogItemInv.asp?M=wc025,973px189c02,"Dark Blue Torso Airplane Pilot, Suit Double Breasted, Tie, Gold Buttons and Logo Pin Pattern / Dark Blue Arms / Yellow Hands "
4032-12,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-12#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-12&viewItemType=M,wc025,https://www.bricklink.com/catalogItemInv.asp?M=wc025,3626bp01,"Yellow Minifigure, Head Standard Grin Pattern - Blocked Open Stud "
4032-12,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-12#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-12&viewItemType=M,wc029,https://www.bricklink.com/catalogItemInv.asp?M=wc029,4530,"Dark Orange Minifigure, Hair Female "
4032-12,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-12#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-12&viewItemType=M,wc029,https://www.bricklink.com/catalogItemInv.asp?M=wc029,970c00,Red Hips  and Legs Plain 
4032-12,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-12#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-12&viewItemType=M,wc029,https://www.bricklink.com/catalogItemInv.asp?M=wc029,973px18c01,White Torso Shirt with Pockets Pattern / White Arms / Yellow Hands 
4032-12,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-12#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-12&viewItemType=M,wc029,https://www.bricklink.com/catalogItemInv.asp?M=wc029,3626bp02,"Yellow Minifigure, Head Female with Red Lips, Eyelashes (Standard Woman Pattern) - Blocked Open Stud "
4032-12,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-12#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-12&viewItemType=M,wc027,https://www.bricklink.com/catalogItemInv.asp?M=wc027,41879,Black Legs Short 
4032-12,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-12#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-12&viewItemType=M,wc027,https://www.bricklink.com/catalogItemInv.asp?M=wc027,4485,"Red Minifigure, Headgear Cap - Long Flat Bill "
4032-12,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-12#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-12&viewItemType=M,wc027,https://www.bricklink.com/catalogItemInv.asp?M=wc027,973c01,White Torso Plain / White Arms / Yellow Hands 
4032-12,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-12#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-12&viewItemType=M,wc027,https://www.bricklink.com/catalogItemInv.asp?M=wc027,3626bpx19,"Yellow Minifigure, Head Male Bangs and Freckles Pattern - Blocked Open Stud "
4032-2,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-2#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-2&viewItemType=M,wc025,https://www.bricklink.com/catalogItemInv.asp?M=wc025,3624,"Black Minifigure, Headgear Hat, Police "
4032-2,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-2#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-2&viewItemType=M,wc025,https://www.bricklink.com/catalogItemInv.asp?M=wc025,970c00,Dark Blue Hips  and Legs Plain 
4032-2,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-2#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-2&viewItemType=M,wc025,https://www.bricklink.com/catalogItemInv.asp?M=wc025,973px189c02,"Dark Blue Torso Airplane Pilot, Suit Double Breasted, Tie, Gold Buttons and Logo Pin Pattern / Dark Blue Arms / Yellow Hands "
4032-2,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-2#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-2&viewItemType=M,wc025,https://www.bricklink.com/catalogItemInv.asp?M=wc025,3626bp01,"Yellow Minifigure, Head Standard Grin Pattern - Blocked Open Stud "
4032-2,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-2#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-2&viewItemType=M,wc029,https://www.bricklink.com/catalogItemInv.asp?M=wc029,4530,"Dark Orange Minifigure, Hair Female "
4032-2,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-2#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-2&viewItemType=M,wc029,https://www.bricklink.com/catalogItemInv.asp?M=wc029,970c00,Red Hips  and Legs Plain 
4032-2,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-2#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-2&viewItemType=M,wc029,https://www.bricklink.com/catalogItemInv.asp?M=wc029,973px18c01,White Torso Shirt with Pockets Pattern / White Arms / Yellow Hands 
4032-2,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-2#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-2&viewItemType=M,wc029,https://www.bricklink.com/catalogItemInv.asp?M=wc029,3626bp02,"Yellow Minifigure, Head Female with Red Lips, Eyelashes (Standard Woman Pattern) - Blocked Open Stud "
4032-2,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-2#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-2&viewItemType=M,wc027,https://www.bricklink.com/catalogItemInv.asp?M=wc027,41879,Black Legs Short 
4032-2,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-2#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-2&viewItemType=M,wc027,https://www.bricklink.com/catalogItemInv.asp?M=wc027,4485,"Red Minifigure, Headgear Cap - Long Flat Bill "
4032-2,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-2#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-2&viewItemType=M,wc027,https://www.bricklink.com/catalogItemInv.asp?M=wc027,973c01,White Torso Plain / White Arms / Yellow Hands 
4032-2,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-2#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-2&viewItemType=M,wc027,https://www.bricklink.com/catalogItemInv.asp?M=wc027,3626bpx19,"Yellow Minifigure, Head Male Bangs and Freckles Pattern - Blocked Open Stud "
4032-9,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-9#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-9&viewItemType=M,wc025,https://www.bricklink.com/catalogItemInv.asp?M=wc025,3624,"Black Minifigure, Headgear Hat, Police "
4032-9,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-9#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-9&viewItemType=M,wc025,https://www.bricklink.com/catalogItemInv.asp?M=wc025,970c00,Dark Blue Hips  and Legs Plain 
4032-9,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-9#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-9&viewItemType=M,wc025,https://www.bricklink.com/catalogItemInv.asp?M=wc025,973px189c02,"Dark Blue Torso Airplane Pilot, Suit Double Breasted, Tie, Gold Buttons and Logo Pin Pattern / Dark Blue Arms / Yellow Hands "
4032-9,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-9#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-9&viewItemType=M,wc025,https://www.bricklink.com/catalogItemInv.asp?M=wc025,3626bp01,"Yellow Minifigure, Head Standard Grin Pattern - Blocked Open Stud "
4032-9,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-9#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-9&viewItemType=M,wc029,https://www.bricklink.com/catalogItemInv.asp?M=wc029,4530,"Dark Orange Minifigure, Hair Female "
4032-9,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-9#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-9&viewItemType=M,wc029,https://www.bricklink.com/catalogItemInv.asp?M=wc029,970c00,Red Hips  and Legs Plain 
4032-9,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-9#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-9&viewItemType=M,wc029,https://www.bricklink.com/catalogItemInv.asp?M=wc029,973px18c01,White Torso Shirt with Pockets Pattern / White Arms / Yellow Hands 
4032-9,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-9#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-9&viewItemType=M,wc029,https://www.bricklink.com/catalogItemInv.asp?M=wc029,3626bp02,"Yellow Minifigure, Head Female with Red Lips, Eyelashes (Standard Woman Pattern) - Blocked Open Stud "
4032-9,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-9#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-9&viewItemType=M,wc027,https://www.bricklink.com/catalogItemInv.asp?M=wc027,41879,Black Legs Short 
4032-9,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-9#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-9&viewItemType=M,wc027,https://www.bricklink.com/catalogItemInv.asp?M=wc027,4485,"Red Minifigure, Headgear Cap - Long Flat Bill "
4032-9,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-9#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-9&viewItemType=M,wc027,https://www.bricklink.com/catalogItemInv.asp?M=wc027,973c01,White Torso Plain / White Arms / Yellow Hands 
4032-9,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-9#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-9&viewItemType=M,wc027,https://www.bricklink.com/catalogItemInv.asp?M=wc027,3626bpx19,"Yellow Minifigure, Head Male Bangs and Freckles Pattern - Blocked Open Stud "
4032-8,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-8#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-8&viewItemType=M,wc025,https://www.bricklink.com/catalogItemInv.asp?M=wc025,3624,"Black Minifigure, Headgear Hat, Police "
4032-8,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-8#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-8&viewItemType=M,wc025,https://www.bricklink.com/catalogItemInv.asp?M=wc025,970c00,Dark Blue Hips  and Legs Plain 
4032-8,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-8#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-8&viewItemType=M,wc025,https://www.bricklink.com/catalogItemInv.asp?M=wc025,973px189c02,"Dark Blue Torso Airplane Pilot, Suit Double Breasted, Tie, Gold Buttons and Logo Pin Pattern / Dark Blue Arms / Yellow Hands "
4032-8,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-8#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-8&viewItemType=M,wc025,https://www.bricklink.com/catalogItemInv.asp?M=wc025,3626bp01,"Yellow Minifigure, Head Standard Grin Pattern - Blocked Open Stud "
4032-8,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-8#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-8&viewItemType=M,wc029,https://www.bricklink.com/catalogItemInv.asp?M=wc029,4530,"Dark Orange Minifigure, Hair Female "
4032-8,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-8#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-8&viewItemType=M,wc029,https://www.bricklink.com/catalogItemInv.asp?M=wc029,970c00,Red Hips  and Legs Plain 
4032-8,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-8#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-8&viewItemType=M,wc029,https://www.bricklink.com/catalogItemInv.asp?M=wc029,973px18c01,White Torso Shirt with Pockets Pattern / White Arms / Yellow Hands 
4032-8,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-8#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-8&viewItemType=M,wc029,https://www.bricklink.com/catalogItemInv.asp?M=wc029,3626bp02,"Yellow Minifigure, Head Female with Red Lips, Eyelashes (Standard Woman Pattern) - Blocked Open Stud "
4032-8,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-8#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-8&viewItemType=M,wc027,https://www.bricklink.com/catalogItemInv.asp?M=wc027,41879,Black Legs Short 
4032-8,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-8#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-8&viewItemType=M,wc027,https://www.bricklink.com/catalogItemInv.asp?M=wc027,4485,"Red Minifigure, Headgear Cap - Long Flat Bill "
4032-8,Town,https://www.bricklink.com/v2/catalog/catalogitem.page?S=4032-8#T=S&O={%22iconly%22:0},https://www.bricklink.com/catalogItemInv.asp?S=4032-8&viewItemType=M,wc027,https://www.bricklink.com/catalogItemInv.asp?M=wc027,973c01,White Torso Plain / White Arms / Yellow Hands 
