Image,Item Id,Item Description,color,Group,DesignID ,DKK ,EUR ,Element platform
,6022650,ROOF TILE 1X2/45° - TR.,182,"BRICKS, WITH SLOPE",6270,0.48,0.06,LEGO
,647421,DUPLO ROOF TILE 2X2X1 1/2,21,"BRICKS, WITH SLOPE",6474,1.68,0.23,DUPLO
,4118928,DUPLO ROOF TILE 2X2X1 1/2,24,"BRICKS, WITH SLOPE",6474,1.68,0.23,DUPLO
,4222193,DUPLO ROOF TILE 2X2X1 1/2,194,"BRICKS, WITH SLOPE",6474,1.68,0.23,DUPLO
,4583530,DUPLO ROOF TILE 2X2X1 1/2,37,"BRICKS, WITH SLOPE",6474,1.68,0.23,DUPLO
,4654794,DUPLO ROOF TILE 2X2X1 1/2,268,"BRICKS, WITH SLOPE",6474,2.24,0.30,DUPLO
,4667516,DUPLO ROOF TILE 2X2X1 1/2,222,"BRICKS, WITH SLOPE",6474,2.00,0.27,DUPLO
,6034202,ROOF TILE 2X2X1 45 DEGR. - BOT. 45 DEGR.,308,"BRICKS, WITH SLOPE",13548,0.32,0.04,LEGO
,6034676,ROOF TILE 2X2X1 45 DEGR. - BOT. 45 DEGR.,194,"BRICKS, WITH SLOPE",13548,0.24,0.03,LEGO
,6035354,ROOF TILE 2X2X1 45 DEGR. - BOT. 45 DEGR.,23,"BRICKS, WITH SLOPE",13548,0.32,0.04,LEGO
,6056447,ROOF TILE 2X2X1 45 DEGR. - BOT. 45 DEGR.,1,"BRICKS, WITH SLOPE",13548,0.32,0.04,LEGO
,6058133,ROOF TILE 2X2X1 45 DEGR. - BOT. 45 DEGR.,192,"BRICKS, WITH SLOPE",13548,0.32,0.04,LEGO
,6051508,END RIDGED TILE 1X2/45°,26,"BRICKS, WITH SLOPE",15571,0.16,0.02,LEGO
,6075074,END RIDGED TILE 1X2/45°,21,"BRICKS, WITH SLOPE",15571,0.24,0.03,LEGO
,6075075,END RIDGED TILE 1X2/45°,194,"BRICKS, WITH SLOPE",15571,0.24,0.03,LEGO
,6075077,END RIDGED TILE 1X2/45°,141,"BRICKS, WITH SLOPE",15571,0.32,0.04,LEGO
,6075079,END RIDGED TILE 1X2/45°,297,"BRICKS, WITH SLOPE",15571,0.24,0.03,LEGO
,6075084,END RIDGED TILE 1X2/45°,106,"BRICKS, WITH SLOPE",15571,0.32,0.04,LEGO
,6075085,END RIDGED TILE 1X2/45°,24,"BRICKS, WITH SLOPE",15571,0.32,0.04,LEGO
,6076203,END RIDGED TILE 1X2/45°,199,"BRICKS, WITH SLOPE",15571,0.24,0.03,LEGO
,6078294,END RIDGED TILE 1X2/45°,191,"BRICKS, WITH SLOPE",15571,0.32,0.04,LEGO
,6097801,END RIDGED TILE 1X2/45°,1,"BRICKS, WITH SLOPE",15571,0.32,0.04,LEGO
,6069014,BEAR.ELEM. INV. ROOR TILE 45°,199,"BRICKS, WITH SLOPE",15647,1.20,0.16,LEGO
,6053011,ROOF TILE 1X2 45° W 1/3 PLATE,21,"BRICKS, WITH SLOPE",15672,0.16,0.02,LEGO
,6069000,ROOF TILE 1X2 45° W 1/3 PLATE,26,"BRICKS, WITH SLOPE",15672,0.16,0.02,LEGO
,6069002,ROOF TILE 1X2 45° W 1/3 PLATE,1,"BRICKS, WITH SLOPE",15672,0.16,0.02,LEGO
,6069163,ROOF TILE 1X2 45° W 1/3 PLATE,23,"BRICKS, WITH SLOPE",15672,0.16,0.02,LEGO
,6069164,ROOF TILE 1X2 45° W 1/3 PLATE,199,"BRICKS, WITH SLOPE",15672,0.16,0.02,LEGO
,6069165,ROOF TILE 1X2 45° W 1/3 PLATE,5,"BRICKS, WITH SLOPE",15672,0.16,0.02,LEGO
,6069170,ROOF TILE 1X2 45° W 1/3 PLATE,24,"BRICKS, WITH SLOPE",15672,0.24,0.03,LEGO
,6069171,ROOF TILE 1X2 45° W 1/3 PLATE,191,"BRICKS, WITH SLOPE",15672,0.16,0.02,LEGO
,6075287,ROOF TILE 1X2 45° W 1/3 PLATE,192,"BRICKS, WITH SLOPE",15672,0.24,0.03,LEGO
,6093064,ROOF TILE 1X2 45° W 1/3 PLATE,138,"BRICKS, WITH SLOPE",15672,0.16,0.02,LEGO
,6093859,ROOF TILE 1X2 45° W 1/3 PLATE,194,"BRICKS, WITH SLOPE",15672,0.24,0.03,LEGO
,6056496,"DUPLO ROOF TILE 2X2X1 1/2 ""NO 5""",21,"BRICKS, WITH SLOPE",15966,3.44,0.46,DUPLO
,6072877,"DUPLO ROOF TILE 2X2X1 1/2 ""NO 7""",21,"BRICKS, WITH SLOPE",17494,3.44,0.46,DUPLO
,6083346,"ROOF TILE 2X2/45° ""NO. 18""",26,"BRICKS, WITH SLOPE",18433,0.64,0.09,LEGO
,6088708,DOUB. INVERT.ROOF TILE 1X3/45°,194,"BRICKS, WITH SLOPE",18759,0.64,0.09,LEGO
,6100962,DOUB. INVERT.ROOF TILE 1X3/45°,1,"BRICKS, WITH SLOPE",18759,0.48,0.06,LEGO
,6100124,DOUB. INVERT.ROOF TILE 1X3/45°,199,"BRICKS, WITH SLOPE",18759,0.64,0.09,LEGO
,6100126,DOUB. INVERT.ROOF TILE 1X3/45°,322,"BRICKS, WITH SLOPE",18759,0.64,0.09,LEGO
,6092109,"ROOF TILE 1X1X2/3 ""NO. 1000""",336,"BRICKS, WITH SLOPE",18862,0.40,0.05,LEGO
,6100792,"ROOF TILE 1X2X2/3, ABS ""NO. 1""",1,"BRICKS, WITH SLOPE",19647,0.64,0.09,LEGO
,6101924,"ROOF TILE 1X2X2/3, ABS ""NO 2""",199,"BRICKS, WITH SLOPE",19745,0.48,0.06,LEGO
,6065894,ROOF TILE PLATEAU 2X10X2,26,"BRICKS, WITH SLOPE",30180,1.60,0.21,LEGO
,6067982,ROOF TILE PLATEAU 2X10X2,194,"BRICKS, WITH SLOPE",30180,1.60,0.21,LEGO
,6038002,ROOF TILE 1X6X5,194,"BRICKS, WITH SLOPE",30249,1.84,0.25,LEGO
,6079686,ROOF TILE 1X6X5,192,"BRICKS, WITH SLOPE",30249,1.84,0.25,LEGO
,6108594,ROOF TILE 1X6X5,1,"BRICKS, WITH SLOPE",30249,1.60,0.21,LEGO
,6109768,ROOF TILE 1X6X5,226,"BRICKS, WITH SLOPE",30249,1.68,0.23,LEGO
,4124463,"ROOF TILE 2X4X1, 18°",24,"BRICKS, WITH SLOPE",30363,0.40,0.05,LEGO
,4143000,"ROOF TILE 2X4X1, 18°",1,"BRICKS, WITH SLOPE",30363,0.40,0.05,LEGO
,4185583,"ROOF TILE 2X4X1, 18°",26,"BRICKS, WITH SLOPE",30363,0.40,0.05,LEGO
,4210637,"ROOF TILE 2X4X1, 18°",199,"BRICKS, WITH SLOPE",30363,0.40,0.05,LEGO
,4225869,"ROOF TILE 2X4X1, 18°",192,"BRICKS, WITH SLOPE",30363,0.40,0.05,LEGO
,4509915,"ROOF TILE 2X4X1, 18°",194,"BRICKS, WITH SLOPE",30363,0.40,0.05,LEGO
,6030360,"ROOF TILE 2X4X1, 18°",154,"BRICKS, WITH SLOPE",30363,0.80,0.11,LEGO
,6065880,"ROOF TILE 2X4X1, 18°",23,"BRICKS, WITH SLOPE",30363,0.56,0.08,LEGO
,4210640,EDGED BRICK W. SNAP 6X6X2,199,"BRICKS, WITH SLOPE",30373,3.20,0.43,LEGO
,4568156,ROOF TILE 4X6 45 DEGREES,1,"BRICKS, WITH SLOPE",32083,2.16,0.29,LEGO
,4195657,ROOF TILE 2X2 45° NO. 1,1,"BRICKS, WITH SLOPE",46096,0.72,0.10,LEGO
,4195659,ROOF TILE 2X2 45° NO. 2,1,"BRICKS, WITH SLOPE",46097,0.72,0.10,LEGO
,4228198,ROOF TILE 1X2 45° NO. 3,194,"BRICKS, WITH SLOPE",50344,0.48,0.06,LEGO
,4244362,ROOF TILE 1 X 1 X 2/3,40,"BRICKS, WITH SLOPE",50746,0.08,0.01,LEGO
,4244363,ROOF TILE 1 X 1 X 2/3,41,"BRICKS, WITH SLOPE",50746,0.08,0.01,LEGO
,4244366,ROOF TILE 1 X 1 X 2/3,43,"BRICKS, WITH SLOPE",50746,0.08,0.01,LEGO
,4244368,ROOF TILE 1 X 1 X 2/3,111,"BRICKS, WITH SLOPE",50746,0.08,0.01,LEGO
,4244369,ROOF TILE 1 X 1 X 2/3,182,"BRICKS, WITH SLOPE",50746,0.08,0.01,LEGO
,4244573,ROOF TILE 1 X 1 X 2/3,48,"BRICKS, WITH SLOPE",50746,0.08,0.01,LEGO
,4260942,ROOF TILE 1 X 1 X 2/3,44,"BRICKS, WITH SLOPE",50746,0.08,0.01,LEGO
,4611464,"ROOF TILE 1 X 1 X 2/3, PC",143,"BRICKS, WITH SLOPE",50746,0.16,0.02,LEGO
,6073445,"ROOF TILE 1X1X2/3, PC",42,"BRICKS, WITH SLOPE",50746,0.08,0.01,LEGO
,6076751,"ROOF TILE 1X1X2/3, PC",49,"BRICKS, WITH SLOPE",50746,0.16,0.02,LEGO
,4259678,INVERTED ROOF TILE 6X1X1,21,"BRICKS, WITH SLOPE",52501,0.40,0.05,LEGO
,4259937,INVERTED ROOF TILE 6X1X1,1,"BRICKS, WITH SLOPE",52501,0.40,0.05,LEGO
,4294180,INVERTED ROOF TILE 6X1X1,199,"BRICKS, WITH SLOPE",52501,0.40,0.05,LEGO
,4294738,INVERTED ROOF TILE 6X1X1,23,"BRICKS, WITH SLOPE",52501,0.40,0.05,LEGO
,4503844,INVERTED ROOF TILE 6X1X1,24,"BRICKS, WITH SLOPE",52501,0.40,0.05,LEGO
,4618657,INVERTED ROOF TILE 6X1X1,154,"BRICKS, WITH SLOPE",52501,0.56,0.08,LEGO
,6052854,INVERTED ROOF TILE 6X1X1,119,"BRICKS, WITH SLOPE",52501,0.48,0.06,LEGO
,6064228,INVERTED ROOF TILE 6X1X1,26,"BRICKS, WITH SLOPE",52501,0.40,0.05,LEGO
,4504369,"ROOF TILE 1X1X2/3, ABS",1,"BRICKS, WITH SLOPE",54200,0.08,0.01,LEGO
,4504371,"ROOF TILE 1X1X2/3, ABS",106,"BRICKS, WITH SLOPE",54200,0.08,0.01,LEGO
,4504372,"ROOF TILE 1X1X2/3, ABS",119,"BRICKS, WITH SLOPE",54200,0.08,0.01,LEGO
,4504374,"ROOF TILE 1X1X2/3, ABS",140,"BRICKS, WITH SLOPE",54200,0.08,0.01,LEGO
,4504375,"ROOF TILE 1X1X2/3, ABS",141,"BRICKS, WITH SLOPE",54200,0.08,0.01,LEGO
,4504376,"ROOF TILE 1X1X2/3, ABS",192,"BRICKS, WITH SLOPE",54200,0.08,0.01,LEGO
,4504378,"ROOF TILE 1X1X2/3, ABS",199,"BRICKS, WITH SLOPE",54200,0.08,0.01,LEGO
,4504379,"ROOF TILE 1X1X2/3, ABS",21,"BRICKS, WITH SLOPE",54200,0.08,0.01,LEGO
,4504380,"ROOF TILE 1X1X2/3, ABS",23,"BRICKS, WITH SLOPE",54200,0.08,0.01,LEGO
,4504381,"ROOF TILE 1X1X2/3, ABS",24,"BRICKS, WITH SLOPE",54200,0.08,0.01,LEGO
,4504382,"ROOF TILE 1X1X2/3, ABS",26,"BRICKS, WITH SLOPE",54200,0.08,0.01,LEGO
,4516055,"ROOF TILE 1X1X2/3, ABS",5,"BRICKS, WITH SLOPE",54200,0.08,0.01,LEGO
,4521921,"ROOF TILE 1X1X2/3, ABS",194,"BRICKS, WITH SLOPE",54200,0.08,0.01,LEGO
,4531415,"ROOF TILE 1X1X2/3, ABS",154,"BRICKS, WITH SLOPE",54200,0.08,0.01,LEGO
,4546705,"ROOF TILE 1X1X2/3, ABS",28,"BRICKS, WITH SLOPE",54200,0.08,0.01,LEGO
,4565363,"ROOF TILE 1X1X2/3, ABS",102,"BRICKS, WITH SLOPE",54200,0.08,0.01,LEGO
,4567509,"ROOF TILE 1X1X2/3, ABS",268,"BRICKS, WITH SLOPE",54200,0.08,0.01,LEGO
,4587002,"ROOF TILE 1X1X2/3, ABS",297,"BRICKS, WITH SLOPE",54200,0.08,0.01,LEGO
,4599538,"ROOF TILE 1X1X2/3, ABS",222,"BRICKS, WITH SLOPE",54200,0.08,0.01,LEGO
,4619520,"ROOF TILE 1X1X2/3, ABS",322,"BRICKS, WITH SLOPE",54200,0.08,0.01,LEGO
,4652205,"ROOF TILE 1X1X2/3, ABS",151,"BRICKS, WITH SLOPE",54200,0.08,0.01,LEGO
,6002841,"ROOF TILE 1X1X2/3, ABS",330,"BRICKS, WITH SLOPE",54200,0.08,0.01,LEGO
,6023173,"ROOF TILE 1X1X2/3, ABS",191,"BRICKS, WITH SLOPE",54200,0.08,0.01,LEGO
,6033014,"ROOF TILE 1X1X2/3, ABS",308,"BRICKS, WITH SLOPE",54200,0.08,0.01,LEGO
,6040126,"ROOF TILE 1X1X2/3, ABS",138,"BRICKS, WITH SLOPE",54200,0.08,0.01,LEGO
,6062686,"ROOF TILE 1X1X2/3, ABS",135,"BRICKS, WITH SLOPE",54200,0.08,0.01,LEGO
,6127601,"ROOF TILE 1X1X2/3, ABS",221,"BRICKS, WITH SLOPE",54200,0.16,0.02,LEGO
,6104342,"ROOF TILE 1X1X2/3, ABS",38,"BRICKS, WITH SLOPE",54200,0.16,0.02,LEGO
,6109495,"ROOF TILE 1X1X2/3, ABS",326,"BRICKS, WITH SLOPE",54200,0.08,0.01,LEGO
,6032098,ROOF TILE 2X2/45° NO. 13,1,"BRICKS, WITH SLOPE",55068,0.72,0.10,LEGO
,4295400,"ROOF TILE 2x2 NO. ""14""",26,"BRICKS, WITH SLOPE",56570,0.72,0.10,LEGO
,4541984,"INV. ROOF TILE 4X6, 3XØ4.9",26,"BRICKS, WITH SLOPE",60219,1.04,0.14,LEGO
,4549996,"INV. ROOF TILE 4X6, 3XØ4.9",24,"BRICKS, WITH SLOPE",60219,2.16,0.29,LEGO
,4549997,"INV. ROOF TILE 4X6, 3XØ4.9",194,"BRICKS, WITH SLOPE",60219,1.20,0.16,LEGO
,4549999,"INV. ROOF TILE 4X6, 3XØ4.9",199,"BRICKS, WITH SLOPE",60219,1.04,0.14,LEGO
,4570200,"INV. ROOF TILE 4X6, 3XØ4.9",23,"BRICKS, WITH SLOPE",60219,1.52,0.20,LEGO
,6109911,"INV. ROOF TILE 4X6, 3XØ4.9",322,"BRICKS, WITH SLOPE",60219,1.20,0.16,LEGO
,6116511,"INV. ROOF TILE 4X6, 3XØ4.9",119,"BRICKS, WITH SLOPE",60219,1.52,0.20,LEGO
,4515359,ROOF TILE 1X4X1,1,"BRICKS, WITH SLOPE",60477,0.32,0.04,LEGO
,4515360,ROOF TILE 1X4X1,21,"BRICKS, WITH SLOPE",60477,0.32,0.04,LEGO
,4515362,ROOF TILE 1X4X1,26,"BRICKS, WITH SLOPE",60477,0.32,0.04,LEGO
,4519742,ROOF TILE 1X4X1,308,"BRICKS, WITH SLOPE",60477,0.40,0.05,LEGO
,4535930,ROOF TILE 1X4X1,199,"BRICKS, WITH SLOPE",60477,0.32,0.04,LEGO
,4656699,ROOF TILE 1X4X1,24,"BRICKS, WITH SLOPE",60477,0.32,0.04,LEGO
,6023330,ROOF TILE 1X4X1,154,"BRICKS, WITH SLOPE",60477,0.40,0.05,LEGO
,6058091,ROOF TILE 1X4X1,5,"BRICKS, WITH SLOPE",60477,0.32,0.04,LEGO
,6101304,ROOF TILE 1X4X1,140,"BRICKS, WITH SLOPE",60477,0.48,0.06,LEGO
,6013497,ROOF TILE 1X4X1,194,"BRICKS, WITH SLOPE",60477,0.32,0.04,LEGO
,4515370,ROOF TILE 2X1X2,1,"BRICKS, WITH SLOPE",60481,0.24,0.03,LEGO
,4515371,ROOF TILE 2X1X2,21,"BRICKS, WITH SLOPE",60481,0.24,0.03,LEGO
,4515373,ROOF TILE 2X1X2,26,"BRICKS, WITH SLOPE",60481,0.24,0.03,LEGO
,4515374,ROOF TILE 2X1X2,194,"BRICKS, WITH SLOPE",60481,0.24,0.03,LEGO
,4624089,ROOF TILE 2X1X2,308,"BRICKS, WITH SLOPE",60481,0.32,0.04,LEGO
,4626200,ROOF TILE 2X1X2,5,"BRICKS, WITH SLOPE",60481,0.24,0.03,LEGO
,4629736,ROOF TILE 2X1X2,192,"BRICKS, WITH SLOPE",60481,0.24,0.03,LEGO
,4645101,ROOF TILE 2X1X2,154,"BRICKS, WITH SLOPE",60481,0.32,0.04,LEGO
,6003331,ROOF TILE 2X1X2,141,"BRICKS, WITH SLOPE",60481,0.40,0.05,LEGO
,6013498,ROOF TILE 2X1X2,24,"BRICKS, WITH SLOPE",60481,0.40,0.05,LEGO
,6022070,ROOF TILE 2X1X2,268,"BRICKS, WITH SLOPE",60481,0.40,0.05,LEGO
,6060798,ROOF TILE 2X1X2,212,"BRICKS, WITH SLOPE",60481,0.40,0.05,LEGO
,6062343,ROOF TILE 2X1X2,221,"BRICKS, WITH SLOPE",60481,0.40,0.05,LEGO
,6081493,ROOF TILE 2X1X2,124,"BRICKS, WITH SLOPE",60481,0.40,0.05,LEGO
,6097429,ROOF TILE 2X1X2,140,"BRICKS, WITH SLOPE",60481,0.32,0.04,LEGO
,6013658,ROOF TILE 2X1X2,199,"BRICKS, WITH SLOPE",60481,0.32,0.04,LEGO
,4526659,"ROOF TILE 2X2X1 1/2, D.PETROL",24,"BRICKS, WITH SLOPE",63017,3.44,0.46,DUPLO
,4658973,ROOF TILE 4X4/45° INV.,1,"BRICKS, WITH SLOPE",72454,0.88,0.12,LEGO
,4658974,ROOF TILE 4X4/45° INV.,199,"BRICKS, WITH SLOPE",72454,0.96,0.13,LEGO
,4658975,ROOF TILE 4X4/45° INV.,21,"BRICKS, WITH SLOPE",72454,0.96,0.13,LEGO
,4658977,ROOF TILE 4X4/45° INV.,26,"BRICKS, WITH SLOPE",72454,0.88,0.12,LEGO
,6097644,ROOF TILE 4X4/45° INV.,24,"BRICKS, WITH SLOPE",72454,1.12,0.15,LEGO
,4261941,"ROOF TILE 2X2, RADARC LOS",1,"BRICKS, WITH SLOPE",82024,0.72,0.10,LEGO
,6023441,"ROOF TILE 2X2X2/65 DEG.""NO. 3""",1,"BRICKS, WITH SLOPE",84674,0.96,0.13,LEGO
,4547489,"ROOF TILE 1 X 2 X 2/3, ABS",1,"BRICKS, WITH SLOPE",85984,0.08,0.01,LEGO
,4548180,"ROOF TILE 1 X 2 X 2/3, ABS",26,"BRICKS, WITH SLOPE",85984,0.08,0.01,LEGO
,4550348,"ROOF TILE 1 X 2 X 2/3, ABS",24,"BRICKS, WITH SLOPE",85984,0.08,0.01,LEGO
,4566607,"ROOF TILE 1 X 2 X 2/3, ABS",268,"BRICKS, WITH SLOPE",85984,0.16,0.02,LEGO
,4567887,"ROOF TILE 1 X 2 X 2/3, ABS",199,"BRICKS, WITH SLOPE",85984,0.08,0.01,LEGO
,4568637,"ROOF TILE 1 X 2 X 2/3, ABS",194,"BRICKS, WITH SLOPE",85984,0.08,0.01,LEGO
,4616211,"ROOF TILE 1 X 2 X 2/3, ABS",323,"BRICKS, WITH SLOPE",85984,0.16,0.02,LEGO
,4624086,"ROOF TILE 1 X 2 X 2/3, ABS",5,"BRICKS, WITH SLOPE",85984,0.08,0.01,LEGO
,4625024,"ROOF TILE 1 X 2 X 2/3, ABS",324,"BRICKS, WITH SLOPE",85984,0.08,0.01,LEGO
,4649749,"ROOF TILE 1 X 2 X 2/3, ABS",222,"BRICKS, WITH SLOPE",85984,0.08,0.01,LEGO
,4651236,"ROOF TILE 1 X 2 X 2/3, ABS",23,"BRICKS, WITH SLOPE",85984,0.08,0.01,LEGO
,4651524,"ROOF TILE 1 X 2 X 2/3, ABS",21,"BRICKS, WITH SLOPE",85984,0.08,0.01,LEGO
,6000071,"ROOF TILE 1 X 2 X 2/3, ABS",28,"BRICKS, WITH SLOPE",85984,0.16,0.02,LEGO
,6015449,"ROOF TILE 1 X 2 X 2/3, ABS",138,"BRICKS, WITH SLOPE",85984,0.08,0.01,LEGO
,6016468,"ROOF TILE 1 X 2 X 2/3, ABS",330,"BRICKS, WITH SLOPE",85984,0.16,0.02,LEGO
,6024286,"ROOF TILE 1 X 2 X 2/3, ABS",191,"BRICKS, WITH SLOPE",85984,0.16,0.02,LEGO
,6025026,"ROOF TILE 1 X 2 X 2/3, ABS",119,"BRICKS, WITH SLOPE",85984,0.16,0.02,LEGO
,6035291,"ROOF TILE 1 X 2 X 2/3, ABS",192,"BRICKS, WITH SLOPE",85984,0.16,0.02,LEGO
,6068996,"ROOF TILE 1 X 2 X 2/3, ABS",106,"BRICKS, WITH SLOPE",85984,0.16,0.02,LEGO
,6083977,"ROOF TILE 1 X 2 X 2/3, ABS",154,"BRICKS, WITH SLOPE",85984,0.16,0.02,LEGO
,4551168,Roof tile 2x2 No. 15,26,"BRICKS, WITH SLOPE",86665,0.72,0.10,LEGO
,4622060,"ROOF TILE 2X2/45°,D.CASH MACH.",194,"BRICKS, WITH SLOPE",95669,0.72,0.10,LEGO
,6000852,ROOF TILE 2X2X3/ 73 GR.,138,"BRICKS, WITH SLOPE",98560,0.88,0.12,LEGO
,6000853,ROOF TILE 2X2X3/ 73 GR.,199,"BRICKS, WITH SLOPE",98560,0.64,0.09,LEGO
,6004491,ROOF TILE 2X2X3/ 73 GR.,1,"BRICKS, WITH SLOPE",98560,0.64,0.09,LEGO
,6007894,ROOF TILE 2X2X3/ 73 GR.,194,"BRICKS, WITH SLOPE",98560,0.64,0.09,LEGO
,6007895,ROOF TILE 2X2X3/ 73 GR.,28,"BRICKS, WITH SLOPE",98560,1.28,0.17,LEGO
,6007896,ROOF TILE 2X2X3/ 73 GR.,26,"BRICKS, WITH SLOPE",98560,0.64,0.09,LEGO
,6007897,ROOF TILE 2X2X3/ 73 GR.,21,"BRICKS, WITH SLOPE",98560,0.88,0.12,LEGO
,6007898,ROOF TILE 2X2X3/ 73 GR.,154,"BRICKS, WITH SLOPE",98560,0.96,0.13,LEGO
,6007899,ROOF TILE 2X2X3/ 73 GR.,308,"BRICKS, WITH SLOPE",98560,0.80,0.11,LEGO
,6022007,ROOF TILE 2X2X3/ 73 GR.,324,"BRICKS, WITH SLOPE",98560,0.80,0.11,LEGO
,6058361,ROOF TILE 2X2X3/ 73 GR.,124,"BRICKS, WITH SLOPE",98560,0.96,0.13,LEGO
,6109971,ROOF TILE 2X2X3/ 73 GR.,268,"BRICKS, WITH SLOPE",98560,0.88,0.12,LEGO
,6035542,CORNER BRICK 3X3/22.5° INSIDE,1,"BRICKS, WITH SLOPE",99301,1.04,0.14,LEGO
,4219615,BASE PLATE 16X32,28,BUILDING PLATES,2748,9.20,1.23,LEGO
,4226002,BASE PLATE 16X32,23,BUILDING PLATES,2748,8.88,1.19,LEGO
,4269651,BASE PLATE 16X32,199,BUILDING PLATES,2748,7.92,1.06,LEGO
,4219648,BASE PLATE 16X32 BRIGHT GREEN,37,BUILDING PLATES,2748,9.24,1.24,LEGO
,4558611,BASE PLATE 32X32,5,BUILDING PLATES,3811,15.04,2.02,LEGO
,6025341,BASE PLATE 32X32,21,BUILDING PLATES,3811,16.64,2.23,LEGO
,6061048,BASE PLATE 32X32,194,BUILDING PLATES,3811,14.60,1.96,LEGO
,6093974,BASE PLATE 32X32,192,BUILDING PLATES,3811,16.28,2.19,LEGO
,4219691,BASE PLATE 32X32 BRIGHT BLUE,23,BUILDING PLATES,3811,15.60,2.09,LEGO
,4219692,BASE PLATE 32X32 DARK GREEN,28,BUILDING PLATES,3811,17.08,2.29,LEGO
,4278193,BASE PLATE 48X48,194,BUILDING PLATES,4186,36.56,4.91,LEGO
,6030733,BASE PLATE 48X48,23,BUILDING PLATES,4186,40.64,5.46,LEGO
,4277477,"LEGO-TF,32X32 CROSSING NEW",199,BUILDING PLATES,54204,23.20,3.11,LEGO
,4532220,ASSEMBLY ELEMENT Ø3.2,26,CONNECTORS,2566,0.24,0.03,LEGO
,4209159,TECHNIC STICK,26,CONNECTORS,2714,0.56,0.08,LEGO
,4211859,TECHNIC STICK,194,CONNECTORS,2714,0.48,0.06,LEGO
,4211375,BALL W. CROSS AXLE,194,CONNECTORS,2736,0.32,0.04,TECHNIC
,4121715,CONNECTOR PEG W. FRICTION,26,CONNECTORS,2780,0.08,0.01,TECHNIC
,4211807,CONNECTOR PEG,194,CONNECTORS,3673,0.08,0.01,TECHNIC
,370526,CROSS AXLE 4M,26,CONNECTORS,3705,0.16,0.02,TECHNIC
,370626,CROSS AXLE 6M,26,CONNECTORS,3706,0.32,0.04,TECHNIC
,370726,CROSS AXLE 8M,26,CONNECTORS,3707,0.32,0.04,TECHNIC
,370826,CROSS AXLE 12M,26,CONNECTORS,3708,0.40,0.05,TECHNIC
,373726,CROSS AXLE 10M,26,CONNECTORS,3737,0.40,0.05,TECHNIC
,4143005,CONNECTOR PEG W. KNOB,23,CONNECTORS,4274,0.08,0.01,TECHNIC
,4211483,CONNECTOR PEG W. KNOB,194,CONNECTORS,4274,0.08,0.01,TECHNIC
,4211815,CROSS AXLE 3M,194,CONNECTORS,4519,0.08,0.01,TECHNIC
,4141580,HOLDER 16 MM,26,CONNECTORS,4735,0.32,0.04,LEGO
,4211644,HOLDER 16 MM,194,CONNECTORS,4735,0.32,0.04,LEGO
,4107765,CATCH,26,CONNECTORS,6553,0.32,0.04,TECHNIC
,4210665,CATCH,199,CONNECTORS,6553,0.32,0.04,TECHNIC
,4211536,CATCH,194,CONNECTORS,6553,0.32,0.04,TECHNIC
,4514553,CONNECTOR PEG W. FRICTION 3M,23,CONNECTORS,6558,0.16,0.02,TECHNIC
,4666579,CONNECTOR PEG/CROSS AXLE,5,CONNECTORS,6562,0.08,0.01,TECHNIC
,4211622,BUSH FOR CROSS AXLE,194,CONNECTORS,6590,0.08,0.01,TECHNIC
,4227155,BUSH FOR CROSS AXLE,21,CONNECTORS,6590,0.08,0.01,TECHNIC
,4184169,BALL WITH FRICTION SNAP,26,CONNECTORS,6628,0.24,0.03,TECHNIC
,6005331,BEAM 1M W. 2 CROSS AXLES 90°,199,CONNECTORS,10197,0.32,0.04,TECHNIC
,6099801,BEAM 1M W. 2 CROSS AXLES 90°,26,CONNECTORS,10197,0.32,0.04,TECHNIC
,6005755,3 BRANCH CROSSHOLE W. HOLE,308,CONNECTORS,10288,0.88,0.12,TECHNIC
,6015890,HOLDER Ø3.2 W/TUBE Ø3.2 HOLE,199,CONNECTORS,11090,0.16,0.02,LEGO
,6015891,HOLDER Ø3.2 W/TUBE Ø3.2 HOLE,26,CONNECTORS,11090,0.16,0.02,LEGO
,6015892,HOLDER Ø3.2 W/TUBE Ø3.2 HOLE,24,CONNECTORS,11090,0.16,0.02,LEGO
,6052824,HOLDER Ø3.2 W/TUBE Ø3.2 HOLE,1,CONNECTORS,11090,0.16,0.02,LEGO
,6078364,HOLDER Ø3.2 W/TUBE Ø3.2 HOLE,297,CONNECTORS,11090,0.32,0.04,LEGO
,6080355,HOLDER Ø3.2 W/TUBE Ø3.2 HOLE,192,CONNECTORS,11090,0.16,0.02,LEGO
,6015356,CON. BUSH 2M FR. + CROSS AXLE,199,CONNECTORS,11214,0.24,0.03,TECHNIC
,6022718,CROSS BLOCK 3X2X1,316,CONNECTORS,11272,0.72,0.10,TECHNIC
,6031821,CROSSAXLE 3M WITH KNOB,138,CONNECTORS,13670,0.24,0.03,TECHNIC
,6129590,CROSSAXLE 3M WITH KNOB,199,CONNECTORS,13670,0.32,0.04,TECHNIC
,6055630,DOUBLE SNAP WITH HOLE Ø4.85,26,CONNECTORS,15461,0.32,0.04,TECHNIC
,6051386,"TUBE W/DOUBLE Ø4.85 NO. ""1000""",336,CONNECTORS,15555,0.64,0.09,TECHNIC
,6052369,HOLE Ø4.8 VER. W. 4 HOLDER,26,CONNECTORS,15646,0.96,0.13,LEGO
