item_id,item_description,bl_part_id,brick_link_color,usd,year,price_usd,brick_link_url,description,is_female,is_male,is_child,is_dual_sided,is_plain,is_nonhuman,type
6112620,"MINI HEAD ""NO. 1662""",21022,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=21022,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6112622,"MINI HEAD ""NO. 1663""",21023,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=21023,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6112623,"MINI HEAD ""NO. 1664""",21024,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=21024,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6112629,"MINI HEAD ""NO. 1665""",21025,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=21025,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6112633,"MINI HEAD ""NO. 1666""",21027,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=21027,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6115836,"MINI HEAD ""NO. 1684""",21339,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=21339,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6115839,"MINI HEAD ""NO. 1685""",21342,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=21342,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6116560,"MINI HEAD ""NO. 1694""",21453,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=21453,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6121896,"MINI HEAD ""NO. 1738""",22186,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=22186,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6123702,"MINI HEAD ""NO. 1760""",23090,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=23090,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6123705,"MINI HEAD ""NO. 1761""",23093,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=23093,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6123714,"MINI HEAD ""NO. 1762""",23094,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=23094,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6123723,"MINI HEAD ""NO. 1766""",23098,Light Nougat,$0.0612,2017,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=23098,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6123728,"MINI HEAD ""NO. 1769""",23102,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=23102,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6123730,"MINI HEAD ""NO. 1771""",23177,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=23177,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6124264,"MINI HEAD ""NO. 1776""",23694,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=23694,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6124651,"MINI HEAD ""NO. 1777""",23710,Light Nougat,$0.0612,2017,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=23710,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4570043,"MINI HEAD ""NO. 645""",88950,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=88950,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4611426,"MINI HEAD ""NO. 745""",93619,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=93619,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4652361,"MINI HEAD ""NO. 914""",99810,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=99810,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4654328,"MINI HEAD ""NO. 920""",70652,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=70652,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4656483,"MINI HEAD ""NO. 929""",74305,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=74305,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6079751,"MINI HEAD ""NO.1489""",18198,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=18198,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6132559,"MINI HEAD ""NO.1826""",24405,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=24405,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6133637,"MINI HEAD ""NO.1849""",24614,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=24614,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6136754,"MINI HEAD ""NO.1857""",25040,Light Nougat,$0.0612,2017,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=25040,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4613418,"MINI HEAD ""NO.754""",94063,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=94063,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4657964,"MINI HEAD ""NO.933""",74681,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=74681,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4578503,MINI HEAD NO 649,89510,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=89510,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4584727,MINI HEAD NO 677,90787,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=90787,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4651441,MINI HEAD NO 891,99566,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=99566,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6057631,"MINI HEAD NO. ""1322""",16199,Light Nougat,$0.0856,2017,0.08,https://www.bricklink.com/v2/catalog/catalogitem.page?P=16199,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6039464,"MINI HEAD NO. ""752""",96004,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=96004,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6103171,MINI HEAD NO. 1614,20068,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=20068,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6105990,MINI HEAD NO. 1638,20427,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=20427,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6116616,MINI HEAD NO. 1675,21463,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=21463,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6153221,MINI HEAD NO. 1963,26848,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=26848,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6153321,MINI HEAD NO. 1964,26879,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=26879,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6153328,MINI HEAD NO. 1965,26880,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=26880,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6153335,MINI HEAD NO. 1966,26881,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=26881,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6153341,MINI HEAD NO. 1967,26882,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=26882,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6154803,MINI HEAD NO. 1988,27041,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=27041,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4261301,MINI HEAD NO. 386,51521,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=51521,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4262093,MINI HEAD NO. 388,51519,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=51519,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4261572,MINI HEAD NO. 389,51523,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=51523,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4651443,MINI HEAD NO. 893,99570,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=99570,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4651445,MINI HEAD NO. 895,99574,White,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=99574,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
9336,MINI HEAD NO.1,9336,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=9336,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6142659,MINI HEAD NO.1872,25759,Yellow,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=25759,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6096376,"MINI HEAD PYTHOR ""NO.2""",19137,White,$1.6881,2017,1.68,https://www.bricklink.com/v2/catalog/catalogitem.page?P=19137,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6196833,"MINI HEAD, NO. 2348",34600,Reddish Brown,$0.0489,2017,0.04,https://www.bricklink.com/v2/catalog/catalogitem.page?P=34600,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
362601,MINI HEAD,3626,White,$0.013,2018,0.01,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
362624,MINI HEAD,3626,Yellow,$0.013,2018,0.01,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4211218,MINI HEAD,3626,Reddish Brown,$0.026,2018,0.02,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4569361,MINI HEAD,3626,Dark Tan,$0.026,2018,0.02,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4569547,MINI HEAD,3626,Tan,$0.026,2018,0.02,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6153221,MINI HEAD  NO. 1963,26848,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=26848,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6153321,MINI HEAD  NO. 1964,26879,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=26879,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6153328,MINI HEAD  NO. 1965,26880,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=26880,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6153335,MINI HEAD  NO. 1966,26881,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=26881,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6153341,MINI HEAD  NO. 1967,26882,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=26882,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6154803,MINI HEAD  NO. 1988,27041,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=27041,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6018687,"MINI HEAD ""NO 1091""",12535,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=12535,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6021851,"MINI HEAD ""NO 1145""",12814,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=12814,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6021675,"MINI HEAD ""NO 1146""",12784,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=12784,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6021844,"MINI HEAD ""NO 1147""",12813,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=12813,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6029773,"MINI HEAD ""NO 1162""",13455,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=13455,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6092676,"MINI HEAD ""NO 1537""",18886,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=18886,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6097174,"MINI HEAD ""NO 1557""",19208,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=19208,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6055385,"MINI HEAD ""NO. 1296""",15829,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=15829,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6057957,"MINI HEAD ""NO. 1365""",16294,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=16294,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6057958,"MINI HEAD ""NO. 1366""",16295,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=16295,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6057982,"MINI HEAD ""NO. 1367""",16298,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=16298,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6099581,"MINI HEAD ""NO. 1559""",19407,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=19407,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6100217,"MINI HEAD ""NO. 1578""",19542,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=19542,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6100222,"MINI HEAD ""NO. 1579""",19546,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=19546,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6100203,"MINI HEAD ""NO. 1580""",19541,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=19541,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6100238,"MINI HEAD ""NO. 1581""",19547,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=19547,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6100249,"MINI HEAD ""NO. 1582""",19549,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=19549,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6103921,"MINI HEAD ""NO. 1623""",20234,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=20234,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6104356,"MINI HEAD ""NO. 1628""",20283,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=20283,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6105708,"MINI HEAD ""NO. 1635""",20393,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=20393,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6107469,"MINI HEAD ""NO. 1642""",20619,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=20619,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6112620,"MINI HEAD ""NO. 1662""",21022,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=21022,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6112622,"MINI HEAD ""NO. 1663""",21023,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=21023,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6112623,"MINI HEAD ""NO. 1664""",21024,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=21024,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6112629,"MINI HEAD ""NO. 1665""",21025,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=21025,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6112633,"MINI HEAD ""NO. 1666""",21027,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=21027,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6121896,"MINI HEAD ""NO. 1738""",22186,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=22186,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6123702,"MINI HEAD ""NO. 1760""",23090,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=23090,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6123705,"MINI HEAD ""NO. 1761""",23093,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=23093,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6123714,"MINI HEAD ""NO. 1762""",23094,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=23094,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6123723,"MINI HEAD ""NO. 1766""",23098,Light Nougat,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=23098,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6123728,"MINI HEAD ""NO. 1769""",23102,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=23102,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6123730,"MINI HEAD ""NO. 1771""",23177,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=23177,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6124264,"MINI HEAD ""NO. 1776""",23694,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=23694,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4570043,"MINI HEAD ""NO. 645""",88950,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=88950,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4611426,"MINI HEAD ""NO. 745""",93619,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=93619,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4652361,"MINI HEAD ""NO. 914""",99810,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=99810,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4654328,"MINI HEAD ""NO. 920""",70652,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=70652,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6132559,"MINI HEAD ""NO.1826""",24405,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=24405,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6133637,"MINI HEAD ""NO.1849""",24614,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=24614,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4613418,"MINI HEAD ""NO.754""",94063,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=94063,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4578503,MINI HEAD NO 649,89510,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=89510,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4584727,MINI HEAD NO 677,90787,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=90787,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4651441,MINI HEAD NO 891,99566,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=99566,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6057631,"MINI HEAD NO. ""1322""",16199,Light Nougat,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=16199,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6039464,"MINI HEAD NO. ""752""",96004,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=96004,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6103171,MINI HEAD NO. 1614,20068,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=20068,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6105990,MINI HEAD NO. 1638,20427,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=20427,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6116616,MINI HEAD NO. 1675,21463,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=21463,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6172697,MINI HEAD NO. 2088,29183,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=29183,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6174813,MINI HEAD NO. 2113,29627,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=29627,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4261301,MINI HEAD NO. 386,51521,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=51521,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4651443,MINI HEAD NO. 893,99570,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=99570,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
4651445,MINI HEAD NO. 895,99574,White,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=99574,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
9336,MINI HEAD NO.1,9336,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=9336,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6174454,"MINI HEAD, NO. 2109",29490,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=29490,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6175949,"MINI HEAD, NO. 2132",29852,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=29852,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6176018,"MINI HEAD, NO. 2134",29873,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=29873,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6176422,"MINI HEAD, NO. 2139",29926,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=29926,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6176444,"MINI HEAD, NO. 2140",29931,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=29931,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6182787,"MINI HEAD, NO. 2224",32729,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=32729,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6192134,"MINI HEAD, NO. 2237",33916,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=33916,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6185501,"MINI HEAD, NO. 2238",32909,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=32909,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6205341,"MINI HEAD, NO. 2399",35724,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=35724,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
6218235,"MINI HEAD, NO. 2522",37483,Yellow,$0.064,2018,0.06,https://www.bricklink.com/v2/catalog/catalogitem.page?P=37483,"NA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral
