image,item_number,color_code,description,color,emotion,link,release_year
NA,3626bpb0749,88,"Minifigure, Head Moustache Thin Split, Smile, Eyebrows, Eyes with White Pupils Pattern (SW Lando)",Reddish Brown,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0749,2012
NA,3626cpb0749,88,"Minifigure, Head Moustache Thin Split, Smile, Eyebrows, Eyes with White Pupils Pattern (SW Lando)",Reddish Brown,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0749,2012
NA,3626cpb2827,88,"Minifigure, Head Sunglasses with Red and Black Lenses, Black Goatee, Lopsided Open Mouth Pattern",Reddish Brown,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2827,2021
NA,3626cpb1420,88,"Minifigure, Head Dual Sided Black Eyebrows, White Pupils, Raised Eyebrow / Open Mouth Scowling Teeth Pattern (Finn)",Reddish Brown,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1420,2015
NA,3626cpb1420,88,"Minifigure, Head Dual Sided Black Eyebrows, White Pupils, Raised Eyebrow / Open Mouth Scowling Teeth Pattern (Finn)",Reddish Brown,annoyed,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1420,2015
NA,3626cpb2355,88,"Minifigure, Head Dual Sided Black Eyebrows, White Pupils, Sad / Closed Eyes Pattern (Finn)",Reddish Brown,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2355,2019
NA,3626cpb2355,88,"Minifigure, Head Dual Sided Black Eyebrows, White Pupils, Sad / Closed Eyes Pattern (Finn)",Reddish Brown,annoyed,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2355,2019
NA,3626bpb0159,88,"Minifigure, Head Male Arched Eyebrows and Thin Line Mouth Pattern (SW Mace Windu)",Reddish Brown,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0159,2006
NA,3626cpb2832,88,"Minifigure, Head Dual Sided, Black Eyebrows and Beard with Light Bluish Gray Highlights, Neutral / Angry Pattern",Reddish Brown,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2832,2021
NA,3626cpb2832,88,"Minifigure, Head Dual Sided, Black Eyebrows and Beard with Light Bluish Gray Highlights, Neutral / Angry Pattern",Reddish Brown,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2832,2021
NA,3626bpb1088,88,"Minifigure, Head Dual Sided Glasses Silver Frames, Black Moustache, Closed Mouth / Open Mouth Clenched Teeth Pattern",Reddish Brown,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb1088,2013
NA,3626bpb1088,88,"Minifigure, Head Dual Sided Glasses Silver Frames, Black Moustache, Closed Mouth / Open Mouth Clenched Teeth Pattern",Reddish Brown,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb1088,2013
NA,3626cpb1088,88,"Minifigure, Head Dual Sided Glasses Silver Frames, Black Moustache, Closed Mouth / Open Mouth Clenched Teeth Pattern",Reddish Brown,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1088,2013
NA,3626cpb1088,88,"Minifigure, Head Dual Sided Glasses Silver Frames, Black Moustache, Closed Mouth / Open Mouth Clenched Teeth Pattern",Reddish Brown,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1088,2013
NA,3626cpb2345,88,"Minifigure, Head Dual Sided Black Eyebrows, Beard, Closed Mouth / Pilot Breathing Mask Pattern",Reddish Brown,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2345,2019
NA,3626cpb2345,88,"Minifigure, Head Dual Sided Black Eyebrows, Beard, Closed Mouth / Pilot Breathing Mask Pattern",Reddish Brown,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2345,2019
NA,3626cpb1124,88,"Minifigure, Head Dual Sided Moustache, White Pupils, Determined / Scared with Teeth Pattern",Reddish Brown,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1124,2014
NA,3626cpb1124,88,"Minifigure, Head Dual Sided Moustache, White Pupils, Determined / Scared with Teeth Pattern",Reddish Brown,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1124,2014
NA,3626cpb1959,88,"Minifigure, Head Black Eyebrows, Sideburns and Goatee, Lopsided Happy Pattern",Reddish Brown,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1959,2017
NA,3626cpb2161,88,"Minifigure, Head Glasses Wire Frame with Trimmed Beard Pattern (Will.i.am)",Reddish Brown,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2161,2016
NA,3626bpx276,91,"Minifigure, Head Male Eyebrows, White Pupils, Goatee and Happy Pattern",Reddish Brown,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpx276,2004
NA,3626cpb2457,88,"Minifigure, Head Male Eyepatch with Reflection, Black Goatee and Cheek Lines Pattern (Nick Fury)",Reddish Brown,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2457,2019
NA,3626bpb1067,8,"Minifigure, Head Male Eyepatch without Reflection, Black Goatee and Cheek Lines Pattern (Nick Fury)",Reddish Brown,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb1067,"NA"
NA,3626cpb1067,88,"Minifigure, Head Male Eyepatch without Reflection, Black Goatee and Cheek Lines Pattern (Nick Fury)",Reddish Brown,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1067,2013
NA,3626bpb0214,8,"Minifigure, Head Moustache Thin, Standard Happy, Eyebrows, Small Eyelashes Pattern (SW Lando)",Reddish Brown,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0214,2003
NA,3626cpb0214,88,"Minifigure, Head Moustache Thin, Standard Happy, Eyebrows, Small Eyelashes Pattern (SW Lando)",Reddish Brown,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0214,2019
NA,3626cpb2125,88,"Minifigure, Head Black Eyebrows, Sideburns, Worried Pattern",Reddish Brown,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2125,2017
NA,3626cpb1909,88,"Minifigure, Head Dual Sided Black Eyebrows, White Pupils, Teeth, Smile / Scared Pattern (Finn)",Reddish Brown,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1909,2017
NA,3626cpb1909,88,"Minifigure, Head Dual Sided Black Eyebrows, White Pupils, Teeth, Smile / Scared Pattern (Finn)",Reddish Brown,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1909,2017
NA,3626cpb1525,88,"Minifigure, Head Dual Sided Glasses with Silver Goggles and Red Lenses, Black Goatee, Smile / Open Mouth Scowl Pattern",Reddish Brown,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1525,2016
NA,3626cpb1525,88,"Minifigure, Head Dual Sided Glasses with Silver Goggles and Red Lenses, Black Goatee, Smile / Open Mouth Scowl Pattern",Reddish Brown,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1525,2016
NA,3626cpb2111,88,"Minifigure, Head Dual Sided Black Eyebrows and Goatee, Smile / Silver Goggles with Red Lenses Pattern",Reddish Brown,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2111,2018
NA,3626cpb2111,88,"Minifigure, Head Dual Sided Black Eyebrows and Goatee, Smile / Silver Goggles with Red Lenses Pattern",Reddish Brown,annoyed,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2111,2018
NA,3626cpb2693,88,"Minifigure, Head Dual Sided Black Eyebrows, Moustache, Dark Brown Lines, Smile / Angry Pattern (Greef Karga)",Reddish Brown,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2693,2020
NA,3626cpb2693,88,"Minifigure, Head Dual Sided Black Eyebrows, Moustache, Dark Brown Lines, Smile / Angry Pattern (Greef Karga)",Reddish Brown,annoyed,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2693,2020
NA,3626cpb2131,88,"Minifigure, Head Dual Sided Black Eyebrows, Muttonchops, Pencil Moustache, Stubble, Raised Eyebrow / Surprised Expression Pattern",Reddish Brown,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2131,2018
NA,3626cpb2131,88,"Minifigure, Head Dual Sided Black Eyebrows, Muttonchops, Pencil Moustache, Stubble, Raised Eyebrow / Surprised Expression Pattern",Reddish Brown,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2131,2018
NA,3626cpb1108,88,"Minifigure, Head Glasses with Black and Silver Sunglasses, Crooked Smile, Cheek Lines Pattern (Power Man)",Reddish Brown,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1108,2014
NA,3626cpb1907,3,"Minifigure, Head Black Thick Eyebrows, Dark Azure Eyes, Open Mouth Scowl, White Hair on Back Pattern (Zane)",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1907,2017
NA,3626cpb2815,3,"Minifigure, Head Dual Sided Male, Gold Eyes and Determined Eyebrows / Shocked Open Mouth Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2815,2021
NA,3626cpb2815,3,"Minifigure, Head Dual Sided Male, Gold Eyes and Determined Eyebrows / Shocked Open Mouth Pattern",Yellow,surprised,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2815,2021
NA,3626bpb0695,3,"Minifigure, Head Male Headband White, Brown Eyebrows, Teeth Clenched Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0695,2012
NA,3626cpb0695,3,"Minifigure, Head Male Headband White, Brown Eyebrows, Teeth Clenched Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0695,"NA"
NA,3626cpb0526,3,"Minifigure, Head Male Stern Black Eyebrows, White Pupils, Frown, Scar Across Left Eye, Chin Dimple Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0526,2012
NA,3626cpb2071,3,"Minifigure, Head Male Stern Black Eyebrows, White Pupils, Frown, Scar Across Left Eye, Gritted Teeth Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2071,2017
NA,3626cpb1973,3,"Minifigure, Head Male Angry Eyebrows and Scowl, Reddish Brown Left Cheek Line Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1973,2016
NA,3626bpx302,3,"Minifigure, Head Male Angry Eyebrows and Scowl, White Pupils Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpx302,2003
NA,3626cpx302,3,"Minifigure, Head Male Angry Eyebrows and Scowl, White Pupils Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpx302,2011
NA,3626bpb0060,3,"Minifigure, Head Male Scar Across Lip, Angry Black Eyebrows and Messy Hair Pattern (Dracus)",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0060,2006
NA,3626cpb1867,3,"Minifigure, Head Reddish Brown Eyebrows, Med. Nougat Scar, White Bandage and Open Mouth Scowl Pattern (Kai)",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1867,2017
NA,3626cpb0596,3,"Minifigure, Head Dual Sided Arched Eyebrows and Goatee, Smile / Angry Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0596,2011
NA,3626cpb0596,3,"Minifigure, Head Dual Sided Arched Eyebrows and Goatee, Smile / Angry Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0596,2011
NA,3626cpb1931,3,"Minifigure, Head Dual Sided Beard Black, Black Eyebrows, Firm / Angry Open Mouth Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1931,2017
NA,3626cpb1931,3,"Minifigure, Head Dual Sided Beard Black, Black Eyebrows, Firm / Angry Open Mouth Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1931,2017
NA,3626cpb2330,3,"Minifigure, Head Dual Sided Reddish Brown Eyebrows and Stubble, Cheek Lines, Frown / Open Mouth Grimace Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2330,2019
NA,3626cpb2330,3,"Minifigure, Head Dual Sided Reddish Brown Eyebrows and Stubble, Cheek Lines, Frown / Open Mouth Grimace Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2330,2019
NA,3626cpb0883,3,"Minifigure, Head Dual Sided Beard Stubble, Determined / Breathing Apparatus Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0883,2013
NA,3626cpb0883,3,"Minifigure, Head Dual Sided Beard Stubble, Determined / Breathing Apparatus Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0883,2013
NA,3626cpb1150,3,"Minifigure, Head Dual Sided Beard Stubble, Black Eyebrows, Determined, Open Mouth / Mouth Closed, Scar on Right Eyebrow Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1150,2014
NA,3626cpb1150,3,"Minifigure, Head Dual Sided Beard Stubble, Black Eyebrows, Determined, Open Mouth / Mouth Closed, Scar on Right Eyebrow Pattern",Yellow,annoyed,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1150,2014
NA,3626cpb0979,3,"Minifigure, Head Dual Sided Beard Stubble, Black Goatee, Bushy Eyebrows, Grim Mouth with Teeth / Closed Mouth Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0979,2013
NA,3626cpb0979,3,"Minifigure, Head Dual Sided Beard Stubble, Black Goatee, Bushy Eyebrows, Grim Mouth with Teeth / Closed Mouth Pattern",Yellow,annoyed,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0979,2013
NA,3626cpb2432,3,"Minifigure, Head Dual Sided Black Eyebrows, Stubble, Angry / Confused Pattern (Rex Dangervest)",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2432,2019
NA,3626cpb2432,3,"Minifigure, Head Dual Sided Black Eyebrows, Stubble, Angry / Confused Pattern (Rex Dangervest)",Yellow,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2432,2019
NA,3626bpb0444,3,"Minifigure, Head Dual Sided Black Unibrow, Sideburns, Bared Teeth / Balaclava Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0444,2010
NA,3626bpb0444,3,"Minifigure, Head Dual Sided Black Unibrow, Sideburns, Bared Teeth / Balaclava Pattern",Yellow,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0444,2010
NA,3626cpb0444,3,"Minifigure, Head Dual Sided Black Unibrow, Sideburns, Bared Teeth / Balaclava Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0444,"NA"
NA,3626cpb0444,3,"Minifigure, Head Dual Sided Black Unibrow, Sideburns, Bared Teeth / Balaclava Pattern",Yellow,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0444,"NA"
NA,3626bpb0750,3,"Minifigure, Head Dual Sided Black Sunglasses, Stubble, Scratches, Happy / Black Eyebrows, White Pupils, Determined Pattern (Frank Rock)",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0750,2012
NA,3626bpb0750,3,"Minifigure, Head Dual Sided Black Sunglasses, Stubble, Scratches, Happy / Black Eyebrows, White Pupils, Determined Pattern (Frank Rock)",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0750,2012
NA,3626cpb1756,3,"Minifigure, Head Dual Sided Gray Eyebrows, Green Eye Paint, Grimace / Gray Eyebrows and Moustache, Black Round Glasses Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1756,2017
NA,3626cpb1756,3,"Minifigure, Head Dual Sided Gray Eyebrows, Green Eye Paint, Grimace / Gray Eyebrows and Moustache, Black Round Glasses Pattern",Yellow,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1756,2017
NA,3626bpb0579,3,"Minifigure, Head Dual Sided Thick Gray Moustache and Eyebrows, Determined / Angry Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0579,2011
NA,3626bpb0579,3,"Minifigure, Head Dual Sided Thick Gray Moustache and Eyebrows, Determined / Angry Pattern",Yellow,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0579,2011
NA,3626cpb0579,3,"Minifigure, Head Dual Sided Thick Gray Moustache and Eyebrows, Determined / Angry Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0579,2012
NA,3626cpb0579,3,"Minifigure, Head Dual Sided Thick Gray Moustache and Eyebrows, Determined / Angry Pattern",Yellow,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0579,2012
NA,3626cpb2410,3,"Minifigure, Head Dual Sided Stubble, Angry / Stubble Blurred, Sad Pattern (Emmet)",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2410,2019
NA,3626cpb2410,3,"Minifigure, Head Dual Sided Stubble, Angry / Stubble Blurred, Sad Pattern (Emmet)",Yellow,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2410,2019
NA,3626cpb1968,3,"Minifigure, Head Dual Sided Beard Thick with Lines, Reddish Brown Thick Eyebrows, Moustache, Pupils, Angry / Disconcerted Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1968,2018
NA,3626cpb1968,3,"Minifigure, Head Dual Sided Beard Thick with Lines, Reddish Brown Thick Eyebrows, Moustache, Pupils, Angry / Disconcerted Pattern",Yellow,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1968,2018
NA,3626bpb0367,3,"Minifigure, Head Dual Sided Power Miner Unibrow with Light Bluish Gray Sideburns and Orange Scar, Determined / Scared Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0367,2009
NA,3626bpb0367,3,"Minifigure, Head Dual Sided Power Miner Unibrow with Light Bluish Gray Sideburns and Orange Scar, Determined / Scared Pattern",Yellow,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0367,2009
NA,3626bpb0446,3,"Minifigure, Head Dual Sided Stubble and Unibrow, Determined / Scared Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0446,2010
NA,3626bpb0446,3,"Minifigure, Head Dual Sided Stubble and Unibrow, Determined / Scared Pattern",Yellow,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0446,2010
NA,3626cpb0446,3,"Minifigure, Head Dual Sided Stubble and Unibrow, Determined / Scared Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0446,"NA"
NA,3626cpb0446,3,"Minifigure, Head Dual Sided Stubble and Unibrow, Determined / Scared Pattern",Yellow,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0446,"NA"
NA,3626bpb0698,3,"Minifigure, Head Dual Sided Beard Stubble, Orange Head-Up Display (HUD) / Helmet Scope Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0698,2012
NA,3626bpb0698,3,"Minifigure, Head Dual Sided Beard Stubble, Orange Head-Up Display (HUD) / Helmet Scope Pattern",Yellow,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0698,2012
NA,3626cpb2331,3,"Minifigure, Head Dual Sided Black Stubble, Black Eyebrows, Sheepish Smile / Open Mouth Frown Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2331,2019
NA,3626cpb2331,3,"Minifigure, Head Dual Sided Black Stubble, Black Eyebrows, Sheepish Smile / Open Mouth Frown Pattern",Yellow,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2331,2019
NA,3626cpb2571,3,"Minifigure, Head Dual Sided Dark Brown Beard Stubble, Dark Brown Thick Eyebrows, Grumpy / Open Mouth Smile Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2571,2020
NA,3626cpb2571,3,"Minifigure, Head Dual Sided Dark Brown Beard Stubble, Dark Brown Thick Eyebrows, Grumpy / Open Mouth Smile Pattern",Yellow,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2571,2020
NA,3626cpb1131,3,"Minifigure, Head Dual Sided Light Bluish Gray Beard Stubble, Moustache, Eyebrows, Scar, Determined / Smirk Pattern (Solomon Blaze)",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1131,2014
NA,3626cpb1131,3,"Minifigure, Head Dual Sided Light Bluish Gray Beard Stubble, Moustache, Eyebrows, Scar, Determined / Smirk Pattern (Solomon Blaze)",Yellow,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1131,2014
NA,3626bpb0239,3,"Minifigure, Head Beard Black & White with Sideburns and Eyebrows, Teeth, White Pupils Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0239,2005
NA,3626bpb0236,3,"Minifigure, Head Beard Black and Pale Brown with Sideburns and Unibrow, White Pupils Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0236,2005
NA,3626bpb0220,3,"Minifigure, Head Beard Black Full, Long Mouth, Thick Eyebrows, White Pupils Pattern (Santis)",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0220,2004
NA,3626cpb1594,3,"Minifigure, Head Beard Black Stubble Long, Eyepatch, Crooked Open Mouth with 2 Teeth Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1594,2016
NA,3626bpb0470,3,"Minifigure, Head Beard Black with Ragged Edges, Black Eyebrows, Bared Teeth Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0470,2010
NA,3626bpb0217,3,"Minifigure, Head Beard Black with Trimmed Chin, Full Cheeks, Striped Sideburns, Scowl Eyebrows, Pupils Pattern (Shadow Knight)",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0217,2004
NA,3626bpb0614,3,"Minifigure, Head Beard Black, Bushy Eyebrows, Angry Mouth, White Pupils Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0614,2011
NA,3626cpb0978,3,"Minifigure, Head Beard Black, Moustache, Arched Eyebrows, White Pupils, Grim Mouth Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0978,2013
NA,3626cpb1747,3,"Minifigure, Head Beard Brown Bushy, Moustache, Eyebrows with One Eyebrow Raised, White Pupils Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1747,2017
NA,3626cpb1904,3,"Minifigure, Head Beard Brown Stubble, Dark Brown Eyepatch, Freckles Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1904,2017
NA,3626cpb1304,3,"Minifigure, Head Beard Dark Orange, Gold Teeth, Eyepatch Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1304,2015
NA,3626cpb0717,3,"Minifigure, Head Beard Gray and White, Mechanical Left Eye Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0717,2012
NA,3626bpb0222,3,"Minifigure, Head Beard Gray Fading to White Hair, White Pupils Pattern (King Mathias)",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0222,2004
NA,3626cpb0323,3,"Minifigure, Head Beard Red-Brown, Sneer, Eyepatch Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0323,2012
NA,3626cpb1927,3,"Minifigure, Head Beard Stubble Dark Red, Sideburns, Goatee, Curved Black Eyebrows Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1927,2017
NA,3626cpb0894,3,"Minifigure, Head Beard Stubble, Black Angry Eyebrows and Scowl, White Pupils Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0894,2013
NA,3626bpb0603,3,"Minifigure, Head Beard Stubble, Black Angry Eyebrows with Open Mouth with Teeth Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0603,2011
NA,3626cpb0603,3,"Minifigure, Head Beard Stubble, Black Angry Eyebrows with Open Mouth with Teeth Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0603,"NA"
NA,3626bpb0677,3,"Minifigure, Head Beard Stubble, Brown Angry Eyebrows and Open Angry Mouth Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0677,2012
NA,3626bpb0925,3,"Minifigure, Head Beard Stubble, Brown Eyebrows and Mouth with Teeth Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0925,2013
NA,3626bpb0312,3,"Minifigure, Head Beard Stubble, Brown Eyebrows, Bared Teeth, White Pupils Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0312,2008
NA,3626cpb0312,3,"Minifigure, Head Beard Stubble, Brown Eyebrows, Bared Teeth, White Pupils Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0312,2011
NA,3626bpb0666,3,"Minifigure, Head Beard Stubble, Moustache, Goatee, Bushy Eyebrows, Scars and Open Mouth Smile Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0666,2012
NA,3626cpb0990,3,"Minifigure, Head Beard Stubble, Scars over Right Eyebrow and Mouth, Angry Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0990,2013
NA,3626bpx15,3,"Minifigure, Head Beard with Angry Brown Eyebrows, Moustache and Blue Bandana Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpx15,1999
NA,3626bpb0185,3,"Minifigure, Head Beard with Angry Eyebrows and Open Mouth Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0185,2003
NA,3626bpx132,3,"Minifigure, Head Beard with Gray Hair, Moustache, and Angry Eyebrows Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpx132,2003
NA,3626cpb1930,3,"Minifigure, Head Black Angry Eyebrows and Moustache Fu Manchu Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1930,2017
NA,3626cpb1874,3,"Minifigure, Head Black Bushy Eyebrows, Open Mouth Crooked Scowl Pattern (Cole)",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1874,2017
NA,3626cpb1902,3,"Minifigure, Head Black Eyebrows, Goatee, Stubble and Large Med. Nougat Scar with Stitches Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1902,2017
