image,item_number,color_code,description,color,emotion,link,release_year
NA,3626cpb2242,3,"Minifigure, Head Black Eyepatch over Left Eye, Med. Nougat Crow's Feet, Reddish Brown Goatee Pattern",Yellow,annoyed,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2242,2018
NA,3626cpb1355,3,"Minifigure, Head Gray Eyebrows and Moustache, Red Eyes, Angry with Bared Teeth, Forehead Wrinkles Pattern",Yellow,evil,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1355,2015
NA,3626bpb0684,3,"Minifigure, Head Beard Stubble, Wrinkles and Worried Look Pattern",Yellow,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0684,2012
NA,3626cpb0684,3,"Minifigure, Head Beard Stubble, Wrinkles and Worried Look Pattern",Yellow,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0684,2012
NA,3626bpb0226,3,"Minifigure, Head Glasses with Headset, Bandana Pattern (Diamond)",Yellow,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0226,2004
NA,3626cpb1040,3,"Minifigure, Head Male Bushy Gray Eyebrows, Wrinkles, Scowl Pattern (Sensei Garmadon)",Yellow,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1040,2014
NA,3626cpb1248,3,"Minifigure, Head Male Stern Black Eyebrows, Crow's Feet, Cheek Lines, Chin Dimple Pattern",Yellow,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1248,2015
NA,3626bpb0692,3,"Minifigure, Head Male White and Gray Bushy Eyebrows, Crow's Feet Pattern",Yellow,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0692,2012
NA,3626bpab,3,"Minifigure, Head Moustache Brown Bushy, Stubble, Under-Eyes Wrinkles, Stripe Sideburns Pattern",Yellow,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpab,1999
NA,3626cpb1244,3,"Minifigure, Head Dual Sided Brown Unibrow, Cheek Lines, Open Mouth Smile / Small Frown Pattern (President Business)",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1244,2015
NA,3626cpb1244,3,"Minifigure, Head Dual Sided Brown Unibrow, Cheek Lines, Open Mouth Smile / Small Frown Pattern (President Business)",Yellow,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1244,2015
NA,3626cpb2315,3,"Minifigure, Head Dual Sided Reddish Brown Unibrow, Open Mouth Smile, Raised Unibrow / Lowered Unibrow Pattern (President Business)",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2315,2019
NA,3626cpb2315,3,"Minifigure, Head Dual Sided Reddish Brown Unibrow, Open Mouth Smile, Raised Unibrow / Lowered Unibrow Pattern (President Business)",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2315,2019
NA,3626cpb1219,3,"Minifigure, Head Beard Stubble, Black Bushy Eyebrows, Sideburns, Crow's Feet, Happy with Teeth Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1219,2014
NA,3626bpb0606,3,"Minifigure, Head Beard Stubble, Brown Eyebrows, White Pupils, Crow's Feet, Happy Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0606,2011
NA,3626cpb1482,3,"Minifigure, Head Brown Eyebrows and Goatee, White Pupils, Crow's Feet, Smile with Teeth Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1482,2016
NA,3626cpb1417,3,"Minifigure, Head Gray Eyebrows Raised and Bushy Moustache, Wrinkles, White Pupils and Happy Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1417,2015
NA,3626bpx118,3,"Minifigure, Head Dual Sided HP Quirrell / Voldemort Pattern",Yellow,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpx118,2001
NA,3626bpx118,3,"Minifigure, Head Dual Sided HP Quirrell / Voldemort Pattern",Yellow,evil,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpx118,2001
NA,3626cpb1063,3,"Minifigure, Head Beard Stubble, Sideburns, Eyebrows, Crow's Feet Pattern",Yellow,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1063,2014
NA,3626bpx106,3,"Minifigure, Head Beard with Gray Beard and Under-Eyes Wrinkles Pattern",Yellow,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpx106,2002
NA,3626cpb2759,115,"Minifigure, Head Gold Eyebrows, Beard and Braided Ponytail on Back, Dark Orange Wrinkles, Smile Pattern (Sensei Wu)",Yellow,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2759,2021
NA,3626cpb2048,3,"Minifigure, Head Gray Eyebrows and Beard, Black Eyepatch, Dark Orange Crow's Feet Pattern",Yellow,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2048,2018
NA,3626cpb2328,3,"Minifigure, Head Gray Eyepatch, Moustache Dark Brown Fu Manchu, Scar, Wrinkles, Crow's Feet Pattern",Yellow,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2328,2019
NA,3626bpb0508,3,"Minifigure, Head Moustache and Eyebrows White and Dark Bluish Gray Bushy, White Pupils and Crow's Feet Pattern",Yellow,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0508,2011
NA,3626cpb0508,3,"Minifigure, Head Moustache and Eyebrows White and Dark Bluish Gray Bushy, White Pupils and Crow's Feet Pattern",Yellow,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0508,"NA"
NA,3626cpb1870,3,"Minifigure, Head White and Gray Eyebrows and Goatee, Black Eyelashes, Med. Nougat Wrinkles, Concerned Pattern (Sensei Wu)",Yellow,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1870,2017
NA,3626cpb1891,3,"Minifigure, Head White and Gray Eyebrows and Goatee, Dark Orange Wrinkles, Concerned Expression Pattern (Sensei Wu)",Yellow,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1891,2017
NA,3626cpb1895,3,"Minifigure, Head White and Gray Raised Eyebrows and Goatee, Med. Nougat Wrinkles, Concerned Expression Pattern (Sensei Wu)",Yellow,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1895,2017
NA,3626bpb0327,3,"Minifigure, Head Beard Scruffy Light Bluish Gray, Downturned Mouth and Eyebrows, Crow's Feet Wrinkles Pattern",Yellow,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0327,2009
NA,3626cpb0327,3,"Minifigure, Head Beard Scruffy Light Bluish Gray, Downturned Mouth and Eyebrows, Crow's Feet Wrinkles Pattern",Yellow,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0327,"NA"
NA,3626bpb0839,3,"Minifigure, Head Male Bushy Gray Eyebrows, Wrinkles, Silver Frame Glasses Pattern",Yellow,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0839,2013
NA,3626cpb0839,3,"Minifigure, Head Male Bushy Gray Eyebrows, Wrinkles, Silver Frame Glasses Pattern",Yellow,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0839,2013
NA,3626bpb0830,3,"Minifigure, Head Male Gray Eyebrows, Wrinkles, Downturned Mouth Pattern",Yellow,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0830,2013
NA,3626bpb0699,3,"Minifigure, Head Male White Bushy Eyebrows, Crow's Feet and Cheek Lines Pattern",Yellow,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0699,2012
NA,3626cpb1280,3,"Minifigure, Head Dual Sided Brown Eyebrows, White Pupils, Slight Smile and Cleft Chin / Open Mouth Scared Pattern (McScrubs)",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1280,2014
NA,3626cpb1280,3,"Minifigure, Head Dual Sided Brown Eyebrows, White Pupils, Slight Smile and Cleft Chin / Open Mouth Scared Pattern (McScrubs)",Yellow,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1280,2014
NA,3626cpb1919,3,"Minifigure, Head Dual Sided White Bushy Eyebrows, Goatee, Wrinkles, Smile / Open Mouth Scared Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1919,2017
NA,3626cpb1919,3,"Minifigure, Head Dual Sided White Bushy Eyebrows, Goatee, Wrinkles, Smile / Open Mouth Scared Pattern",Yellow,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1919,2017
NA,3626cpb1512,3,"Minifigure, Head Beard Orange, Bushy Eyebrows, White Pupils, Wrinkles and Smile Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1512,2016
NA,3626cpb2144,3,"Minifigure, Head Black Eyebrows, Right Raised, Dark Orange Brow Furrow, Crow's Feet, Light Bluish Gray Beard, White Highlights Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2144,2018
NA,3626cpb1399,3,"Minifigure, Head Goatee, Dark Bluish Gray Eyebrows, Glasses, Crooked Smile, Cheek Lines and Forehead Wrinkles Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1399,2015
NA,3626cpb1186,3,"Minifigure, Head Male Bushy Gray Eyebrows, Wrinkles, White Pupils, Slight Smile Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1186,2014
NA,3626cpb2758,3,"Minifigure, Head Black Moustache Fu Manchu, Winking Eye, Laugh Lines Pattern",Yellow,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2758,2021
NA,3626cpb1226,3,"Minifigure, Head Beard Stubble, Dark Tan Eyebrows, Crow's Feet, Lopsided Smile Pattern",Yellow,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1226,2015
NA,3626bpb0921,3,"Minifigure, Head Male Black Angry Eyebrows, Evil Happy with Teeth, Wrinkles Pattern",Yellow,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0921,2013
NA,3626cpb0756,3,"Minifigure, Head Male Sideburns, Moustache, Wrinkles and Smirk Pattern (Rodney Rathbone)StudCatalog: Parts: Minifigure, Head",Yellow,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0756,2012
NA,3626cpb2424,3,"Minifigure, Head White and Gray Eyebrows, Beard and Braided Ponytail on Back, Med. Nougat Wrinkles, Smile Pattern (Sensei Wu)",Yellow,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2424,2019
NA,3626cpb3032,90,"Minifigure, Head Black Eyebrows, Furrowed Brow, Crow's Feet, Cheek Lines and Water Drops Pattern - Hollow Stud",Light Nougat,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb3032,2022
NA,3626cpb2927,90,"Minifigure, Head Beard Stubble, Reddish Brown Eyebrows, Cheek Lines Pattern - Hollow Stud",Light Nougat,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2927,2021
NA,3626cpb2891,28,"Minifigure, Head Black Eyebrows and Stubble, Eyebrow Raised Right, Dark Orange Cheek Lines Pattern - Hollow Stud",Nougat,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2891,2021
NA,3626cpb2980,88,"Minifigure, Head Black Eyebrows, Eyes with White Pupils, Light Bluish Gray Beard Pattern (SW Greef Karga) - Hollow Stud",Reddish Brown,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2980,2021
NA,3626cpb2983,28,"Minifigure, Head Black Eyebrows, Stubble, Dark Orange Brow Furrow, Cheek Lines and Chin Dimple, White Scars, Blind Left Eye Pattern - Hollow Stud",Nougat,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2983,2021
NA,3626cpb2849,90,"Minifigure, Head Dark Orange Brow Furrows, Dark Bluish Gray Eyebrows and Beard, Light Bluish Gray Highlights Pattern - Hollow Stud",Light Nougat,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2849,2021
NA,3626cpb2890,90,"Minifigure, Head Dual Sided, Black Eyebrows and Goatee, Dark Orange Brow Furrow and Cheek Lines, Grin / Scowl Pattern - Hollow Stud",Light Nougat,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2890,2021
NA,3626cpb2890,90,"Minifigure, Head Dual Sided, Black Eyebrows and Goatee, Dark Orange Brow Furrow and Cheek Lines, Grin / Scowl Pattern - Hollow Stud",Light Nougat,annoyed,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2890,2021
NA,3626cpb2919,88,"Minifigure, Head Dual Sided, Black Eyebrows and Moustache, Cheek Lines, Smile / Scowl with Open Mouth and White Teeth Pattern - Hollow Stud",Reddish Brown,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2919,2021
NA,3626cpb2919,88,"Minifigure, Head Dual Sided, Black Eyebrows and Moustache, Cheek Lines, Smile / Scowl with Open Mouth and White Teeth Pattern - Hollow Stud",Reddish Brown,annoyed,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2919,2021
NA,3626cpb2904,90,"Minifigure, Head Dual Sided, Dark Bluish Gray Eyebrows and Beard, Medium Nougat Ages Lines, Neutral / Surprised Pattern - Hollow Stud",Light Nougat,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2904,2021
NA,3626cpb2904,90,"Minifigure, Head Dual Sided, Dark Bluish Gray Eyebrows and Beard, Medium Nougat Ages Lines, Neutral / Surprised Pattern - Hollow Stud",Light Nougat,surprised,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2904,2021
NA,3626cpb2914,3,"Minifigure, Head White and Gray Beard, Bushy Eyebrows and Moustache, Laugh Lines, White Pupils Pattern - Hollow Stud",Yellow,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2914,2021
