image,item_number,color_code,description,color,emotion,link,release_year
NA,3626bpb0585,3,"Minifigure, Head Dual Sided Black Glasses, Smile / Scared Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0585,"NA"
NA,3626bpb0585,3,"Minifigure, Head Dual Sided Black Glasses, Smile / Scared Pattern",Yellow,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0585,"NA"
NA,3626cpb0585,3,"Minifigure, Head Dual Sided Black Glasses, Smile / Scared Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0585,2011
NA,3626cpb0585,3,"Minifigure, Head Dual Sided Black Glasses, Smile / Scared Pattern",Yellow,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0585,2011
NA,3626cpb1089,3,"Minifigure, Head Dual Sided Happy with Teeth / Eyebrows, Scared Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1089,2014
NA,3626cpb1089,3,"Minifigure, Head Dual Sided Happy with Teeth / Eyebrows, Scared Pattern",Yellow,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1089,2014
NA,3626cpb2281,3,"Minifigure, Head Dual Sided Happy with Teeth / Eyebrows, Scared with Dimples Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2281,2019
NA,3626cpb2281,3,"Minifigure, Head Dual Sided Happy with Teeth / Eyebrows, Scared with Dimples Pattern",Yellow,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2281,2019
NA,3626cpb0810,3,"Minifigure, Head Black and Dark Tan Eyebrows, White Pupils, Cheek Lines, Smirk Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0810,2013
NA,3626bpb0810,3,"Minifigure, Head Black and Tan Eyebrows, White Pupils, Cheek Lines, Smirk Pattern",Yellow,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0810,2012
NA,3626bpb0934,3,"Minifigure, Head Black Eyebrows, Pink Cheeks, Chin Strap, White Pupils Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0934,2013
NA,3626cpb2074,3,"Minifigure, Head Black Eyebrows, Smile with Tongue Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2074,2018
NA,3626bpb0628,3,"Minifigure, Head Black Eyebrows, Thin Happy, Black Eyes with White Pupils Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0628,2010
NA,3626cpb0628,3,"Minifigure, Head Black Eyebrows, Thin Happy, Black Eyes with White Pupils Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0628,2006
NA,3626cpb1221,3,"Minifigure, Head Black Eyebrows, White Pupils, Happy, Chin Dimple Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1221,2014
NA,3626bpb0479,3,"Minifigure, Head Black Eyebrows, White Pupils, Vertical Cheek Lines, Chin Dimple and Wide Happy Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0479,2010
NA,3626cpb0479,3,"Minifigure, Head Black Eyebrows, White Pupils, Vertical Cheek Lines, Chin Dimple and Wide Happy Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0479,2011
NA,3626cpb2173,3,"Minifigure, Head Black Eyebrows, White Pupils, Wide Crooked Smile Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2173,"NA"
NA,3626bpb0273,3,"Minifigure, Head Brown Eyebrows, Thin Happy with Teeth, Black Eyes with White Pupils Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0273,2007
NA,3626cpb0273,3,"Minifigure, Head Brown Eyebrows, Thin Happy with Teeth, Black Eyes with White Pupils Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0273,2011
NA,3626bpb0121,3,"Minifigure, Head Brown Eyebrows, Thin Happy, Black Eyes with White Pupils Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0121,2004
NA,3626cpb0121,3,"Minifigure, Head Brown Eyebrows, Thin Happy, Black Eyes with White Pupils Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0121,2011
NA,3626cpb2808,115,"Minifigure, Head Copper Lightning Scar, Reddish Brown Eyebrows, Eyes, Glasses and Happy Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2808,2021
NA,3626cpb1195,3,"Minifigure, Head Dark Orange Eyebrows, White Pupils, Crooked Smile and Chin Dimple Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1195,2014
NA,3626bpb0122,3,"Minifigure, Head Glasses Rectangular, Brown Thin Eyebrows, Smile Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0122,2003
NA,3626cpb1699,3,"Minifigure, Head Glasses Rectangular, Brown Thin Eyebrows, Smile Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1699,2013
NA,3626bpb0122b,3,"Minifigure, Head Glasses Rectangular, Red Thin Eyebrows, Smile Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0122b,2008
NA,3626cpb0122b,3,"Minifigure, Head Glasses Rectangular, Red Thin Eyebrows, Smile Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0122b,2011
NA,3626cpb1507,3,"Minifigure, Head Glasses Rounded with Brown Thin Eyebrows, Smile Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1507,2014
NA,3626bpx89,3,"Minifigure, Head Glasses with Blue and Light Purple Wrap Sunglasses Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpx89,1998
NA,3626bpb0331,3,"Minifigure, Head Glasses with Gray Frame Sides, Brown Eyebrows and Happy Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0331,2010
NA,3626cpb0331,3,"Minifigure, Head Glasses with Gray Frame Sides, Brown Eyebrows and Happy Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0331,2011
NA,3626cpb2724,3,"Minifigure, Head Glasses with Trans-orange Lenses and Black Frames, Chin Dimple, Lopsided Happy Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2724,2021
NA,3626cpb2065,3,"Minifigure, Head Orange Eyebrows and Freckles, Smiling with One Tooth Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2065,2018
NA,3626cpb1589,3,"Minifigure, Head Raised Black Eyebrows, White Pupils, Lopsided Smile with Red Tongue Out Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1589,2016
NA,3626bpx124,3,"Minifigure, Head Standard Happy and Red Nose Freckles Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpx124,1992
NA,3626apx124,3,"Minifigure, Head Standard Happy and Red Nose Freckles Pattern - Solid",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626apx124,"NA"
NA,3626cpb2308,3,"Minifigure, Head Dual Sided Black Eyebrows, Lopsided Happy Pattern / Smile Showing Teeth",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2308,2019
NA,3626cpb2308,3,"Minifigure, Head Dual Sided Black Eyebrows, Lopsided Happy Pattern / Smile Showing Teeth",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2308,2019
NA,3626bpb0044,3,"Minifigure, Head Dual Sided Brown Eyebrows, No Glasses / Glasses Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0044,2002
NA,3626bpb0044,3,"Minifigure, Head Dual Sided Brown Eyebrows, No Glasses / Glasses Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0044,2002
NA,3626cpb2247,3,"Minifigure, Head Dual Sided Blue Slotted Sunglasses, Lopsided Smile with Teeth / Left Raised Eyebrow, Small Mouth with Lips Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2247,2018
NA,3626cpb2247,3,"Minifigure, Head Dual Sided Blue Slotted Sunglasses, Lopsided Smile with Teeth / Left Raised Eyebrow, Small Mouth with Lips Pattern",Yellow,surprised,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2247,2018
NA,3626bp04,3,"Minifigure, Head Glasses with Black Sunglasses and Standard Happy Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bp04,1992
NA,3626bpx87,3,"Minifigure, Head Glasses with Blue Wrap Sunglasses and Standard Smile Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpx87,1998
NA,3626bpx88,3,"Minifigure, Head Glasses with Dark Ski Goggles Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpx88,1998
NA,3626bpx114,3,"Minifigure, Head Glasses with Green Angled Sunglasses and Brown Hair Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpx114,1995
NA,3626bpb0469,3,"Minifigure, Head Glasses with Orange Sunglasses, Brown Eyebrows and Crooked Smile Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0469,2010
NA,3626cp01,3,"Minifigure, Head Standard Happy Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cp01,2009
NA,3626ap01,3,"Minifigure, Head Standard Happy Pattern - Solid",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626ap01,1978
NA,3626bp05,3,"Minifigure, Head Standard Happy, Black Eyebrows, Thick Mouth Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bp05,1994
NA,3626cpb2039,3,"Minifigure, Head Dual Sided Black Eyebrows, White Pupils, Chin Dimple and Cheek Lines, Smile with Tooth / Open Mouth Angry Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2039,2018
NA,3626cpb2039,3,"Minifigure, Head Dual Sided Black Eyebrows, White Pupils, Chin Dimple and Cheek Lines, Smile with Tooth / Open Mouth Angry Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2039,2018
NA,3626bpb0583,3,"Minifigure, Head Dual Sided Glasses with Orange Lenses, Smile / Mouth Open Upset Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0583,2011
NA,3626bpb0583,3,"Minifigure, Head Dual Sided Glasses with Orange Lenses, Smile / Mouth Open Upset Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0583,2011
NA,3626cpb0583,3,"Minifigure, Head Dual Sided Glasses with Orange Lenses, Smile / Mouth Open Upset Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0583,2011
NA,3626cpb0583,3,"Minifigure, Head Dual Sided Glasses with Orange Lenses, Smile / Mouth Open Upset Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0583,2011
NA,3626cpb1250,3,"Minifigure, Head Dual Sided Black Eyebrows, Mouth Lines / Dark Bluish Gray Visor with Silver Squares, Happy with Teeth Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1250,2015
NA,3626cpb1250,3,"Minifigure, Head Dual Sided Black Eyebrows, Mouth Lines / Dark Bluish Gray Visor with Silver Squares, Happy with Teeth Pattern",Yellow,annoyed,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1250,2015
NA,3626bpb0602,3,"Minifigure, Head Dual Sided Black Eyebrows, White Pupils, Happy with Gold Upper Row Teeth / Black Eye, Crooked Lips Sad Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0602,2011
NA,3626bpb0602,3,"Minifigure, Head Dual Sided Black Eyebrows, White Pupils, Happy with Gold Upper Row Teeth / Black Eye, Crooked Lips Sad Pattern",Yellow,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0602,2011
NA,3626cpb1929,3,"Minifigure, Head Dual Sided Red Glasses, Black Eyebrows, Smile / Scared Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1929,2017
NA,3626cpb1929,3,"Minifigure, Head Dual Sided Red Glasses, Black Eyebrows, Smile / Scared Pattern",Yellow,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1929,2017
NA,3626bpb0303,3,"Minifigure, Head Dual Sided Silver Glasses, Headset, Smile / Scared Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0303,2008
NA,3626bpb0303,3,"Minifigure, Head Dual Sided Silver Glasses, Headset, Smile / Scared Pattern",Yellow,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0303,2008
NA,3626cpb2385,3,"Minifigure, Head Black Eyebrows, White Pupils, Cheek Lines, Smirk Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2385,2019
NA,3626bpb0743,3,"Minifigure, Head Black Eyebrows, White Pupils, Cheek Lines, Sweat Beads, Happy with Teeth Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0743,2012
NA,3626bpb0003,3,"Minifigure, Head Glasses with HP Dumbledore Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0003,2001
NA,3626bpx157,3,"Minifigure, Head Glasses with Silver Sunglasses and Red Headset Pattern",Yellow,happy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpx157,1994
NA,3626cpb2610,3,"Minifigure, Head Dual Sided Black Eyebrows, Med. Nougat Cheek Lines, Smile Showing Teeth / Singing with Eyes Closed Pattern",Yellow,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2610,2020
NA,3626cpb2610,3,"Minifigure, Head Dual Sided Black Eyebrows, Med. Nougat Cheek Lines, Smile Showing Teeth / Singing with Eyes Closed Pattern",Yellow,annoyed,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2610,2020
NA,3626cpb2312,3,"Minifigure, Head Dual Sided Black Eyebrows Left Raised, Lopsided Smile, Black Eyes / Sunglasses Pattern",Yellow,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2312,2019
NA,3626cpb2312,3,"Minifigure, Head Dual Sided Black Eyebrows Left Raised, Lopsided Smile, Black Eyes / Sunglasses Pattern",Yellow,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2312,2019
NA,3626cpb2784,3,"Minifigure, Head Black Eyepatch with Gold Skull, Dark Turquoise Eyebrow and Bright Pink Tongue Pattern",Yellow,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2784,2021
NA,3626bpb0738,3,"Minifigure, Head Brown Eyebrows, Lopsided Smile, Chin Dimple and Wink Pattern",Yellow,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0738,2012
NA,3626cpb1760,3,"Minifigure, Head Dual Sided Black Eyebrows, Scar Across Left Eye, Smirk / Orange Rimmed Eyes, Gold Pupils, Scowl Pattern",Yellow,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1760,2017
NA,3626cpb1760,3,"Minifigure, Head Dual Sided Black Eyebrows, Scar Across Left Eye, Smirk / Orange Rimmed Eyes, Gold Pupils, Scowl Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1760,2017
NA,3626cpb2407,3,"Minifigure, Head Dual Sided Reddish Brown Eyebrows, Scar, White Pupils, Smile / Gold Pupils, Fire, Angry Pattern",Yellow,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2407,2019
NA,3626cpb2407,3,"Minifigure, Head Dual Sided Reddish Brown Eyebrows, Scar, White Pupils, Smile / Gold Pupils, Fire, Angry Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2407,2019
NA,3626cpb2446,3,"Minifigure, Head Dual Sided Reddish Brown Eyebrows, White Pupils, Lopsided Smile / Black Eyebrows, Flat Silver Eyes, Energy, Angry Pattern (Jay)",Yellow,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2446,2019
NA,3626cpb2446,3,"Minifigure, Head Dual Sided Reddish Brown Eyebrows, White Pupils, Lopsided Smile / Black Eyebrows, Flat Silver Eyes, Energy, Angry Pattern (Jay)",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2446,2019
NA,3626cpb2549,3,"Minifigure, Head Dual Sided, Reddish Brown Eyebrows, Green Eyes, Lopsided Happy Further Right / HUD with Black Screen, Medium Azure Highlights Pattern",Yellow,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2549,2020
NA,3626cpb2549,3,"Minifigure, Head Dual Sided, Reddish Brown Eyebrows, Green Eyes, Lopsided Happy Further Right / HUD with Black Screen, Medium Azure Highlights Pattern",Yellow,angry,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2549,2020
NA,3626cpb2036,3,"Minifigure, Head Dual Sided Smile with Silver Headset and Orange Head-Up Display (HUD) / Frown Pattern",Yellow,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2036,2018
NA,3626cpb2036,3,"Minifigure, Head Dual Sided Smile with Silver Headset and Orange Head-Up Display (HUD) / Frown Pattern",Yellow,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2036,2018
NA,3626cpb2454,3,"Minifigure, Head Dual Sided Black Eyebrows, Cheek Scar, Lopsided Smile / Scared Pattern",Yellow,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2454,2019
NA,3626cpb2454,3,"Minifigure, Head Dual Sided Black Eyebrows, Cheek Scar, Lopsided Smile / Scared Pattern",Yellow,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2454,2019
NA,3626cpb2567,3,"Minifigure, Head Dual Sided Black Eyebrows, Cheek Scar, Open Mouth Smile / Scared Pattern",Yellow,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2567,2020
NA,3626cpb2567,3,"Minifigure, Head Dual Sided Black Eyebrows, Cheek Scar, Open Mouth Smile / Scared Pattern",Yellow,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2567,2020
NA,3626cpb1337,3,"Minifigure, Head Dual Sided Black Eyebrows, White Pupils, Brown Chin Dimple, Mouth Open Scared / Mouth Closed Stern Pattern",Yellow,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1337,2015
NA,3626cpb1337,3,"Minifigure, Head Dual Sided Black Eyebrows, White Pupils, Brown Chin Dimple, Mouth Open Scared / Mouth Closed Stern Pattern",Yellow,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1337,2015
NA,3626cpb1879,3,"Minifigure, Head Dual Sided Black Eyebrows, White Pupils, Scared / Lopsided Smile Pattern",Yellow,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1879,2017
NA,3626cpb1879,3,"Minifigure, Head Dual Sided Black Eyebrows, White Pupils, Scared / Lopsided Smile Pattern",Yellow,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1879,2017
NA,3626cpb2703,3,"Minifigure, Head Dual Sided Reddish Brown Eyebrows, Med. Nougat Cheek and Chin Lines, Smile with Teeth / Scared Pattern",Yellow,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2703,2020
NA,3626cpb2703,3,"Minifigure, Head Dual Sided Reddish Brown Eyebrows, Med. Nougat Cheek and Chin Lines, Smile with Teeth / Scared Pattern",Yellow,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2703,2020
NA,3626bpb0654,3,"Minifigure, Head Dual Sided Thin Smirk, Raised Eyebrow / Scared with Teeth Pattern",Yellow,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0654,"NA"
NA,3626bpb0654,3,"Minifigure, Head Dual Sided Thin Smirk, Raised Eyebrow / Scared with Teeth Pattern",Yellow,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0654,"NA"
NA,3626cpb0654,3,"Minifigure, Head Dual Sided Thin Smirk, Raised Eyebrow / Scared with Teeth Pattern",Yellow,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0654,2012
NA,3626cpb0654,3,"Minifigure, Head Dual Sided Thin Smirk, Raised Eyebrow / Scared with Teeth Pattern",Yellow,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0654,2012
NA,3626cpb2284,3,"Minifigure, Head Dual Sided Winking Smile / Open Mouth Scared Pattern (Emmet)",Yellow,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2284,2019
NA,3626cpb2284,3,"Minifigure, Head Dual Sided Winking Smile / Open Mouth Scared Pattern (Emmet)",Yellow,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2284,2019
NA,3626cpb2529,3,"Minifigure, Head Dual Sided Reddish Brown Eyebrows, Med. Nougat Freckles / HUD with Black Screen, Medium Azure Highlights Pattern",Yellow,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2529,2020
NA,3626cpb2529,3,"Minifigure, Head Dual Sided Reddish Brown Eyebrows, Med. Nougat Freckles / HUD with Black Screen, Medium Azure Highlights Pattern",Yellow,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2529,2020
NA,3626cpb2539,3,"Minifigure, Head Black Eyebrows, Left Lowered, Lopsided Happy, Sly Expression Pattern",Yellow,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2539,2020
NA,3626bpb0547,3,"Minifigure, Head Black Eyebrows, Lopsided Smile and Wink Pattern",Yellow,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0547,2011
NA,3626cpb1233,3,"Minifigure, Head Black Eyebrows, Raised Left Eyebrow, White Pupils, Crooked Happy with Teeth Pattern",Yellow,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1233,2015
NA,3626cpb2603,3,"Minifigure, Head Black Eyebrows, Red Tongue Sticking Out, Med. Nougat Bandage on Left Cheek Pattern",Yellow,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2603,2020
NA,3626cpb1717,90,"Minifigure, Head Black Eyebrows, Reddish Brown Dimples, Lopsided Open Mouth Happy Pattern",Light Nougat,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1717,2017
NA,3626cpb2519,3,"Minifigure, Head Black Eyebrows, White Pupils, Cheek Scuff, Lopsided Happy Pattern",Yellow,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2519,2020
NA,3626cpb1769,3,"Minifigure, Head Black Eyebrows, White Pupils, Cheek Scuff, Open Mouth Smile Pattern",Yellow,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1769,2017
NA,3626cpb1950,3,"Minifigure, Head Black Eyebrows, Winking Right Eye, White Pupil Pattern",Yellow,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1950,2017
NA,3626bpb0278,3,"Minifigure, Head Brown Eyebrows, White Pupils, Lopsided Smile with Black Dimple Pattern",Yellow,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626bpb0278,2007
NA,3626cpb0278,3,"Minifigure, Head Brown Eyebrows, White Pupils, Lopsided Smile with Black Dimple Pattern",Yellow,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0278,2009
NA,3626cpb1286,3,"Minifigure, Head Brown Eyebrows, White Pupils, Lopsided Smile with Brown Dimple Pattern",Yellow,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1286,2014
NA,3626cpb1823,3,"Minifigure, Head Glasses, Orange and Copper Sunglasses, Black Eyebrows, Right Raised Eyebrow, Smirk Pattern",Yellow,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1823,2017
NA,3626cpb2089,3,"Minifigure, Head Orange Eyebrows, Winking Left Eye, Open Mouth with Teeth and Tongue Pattern",Yellow,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2089,2018
NA,3626cpb2554,3,"Minifigure, Head Red Headband/Mask, Black Eyebrows with Scar on Right, Lopsided Happy Pattern",Yellow,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2554,2020
NA,3626cpb0586,3,"Minifigure, Head Dual Sided Black Curved Eyebrows, Brown Chin Dimple, Laughing / Worried Pattern",Yellow,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0586,2011
NA,3626cpb0586,3,"Minifigure, Head Dual Sided Black Curved Eyebrows, Brown Chin Dimple, Laughing / Worried Pattern",Yellow,sad,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb0586,2011
NA,3626cpb2541,3,"Minifigure, Head Dual Sided Reddish Brown Eyebrows, Green Eyes, Lopsided Happy / HUD with Black Screen, Medium Azure Highlights Pattern",Yellow,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2541,2020
NA,3626cpb2541,3,"Minifigure, Head Dual Sided Reddish Brown Eyebrows, Green Eyes, Lopsided Happy / HUD with Black Screen, Medium Azure Highlights Pattern",Yellow,neutral,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb2541,2020
NA,3626cpb1359,3,"Minifigure, Head Dual Sided Black Glasses, Crooked Smile / Sunglasses, Clenched Teeth Pattern",Yellow,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1359,2015
NA,3626cpb1359,3,"Minifigure, Head Dual Sided Black Glasses, Crooked Smile / Sunglasses, Clenched Teeth Pattern",Yellow,scared,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1359,2015
NA,3626cpb1974,3,"Minifigure, Head Dual Sided Black Eyebrows, Wide Smile, Chin / Eyes Closed, Singing Pattern",Yellow,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1974,2018
NA,3626cpb1974,3,"Minifigure, Head Dual Sided Black Eyebrows, Wide Smile, Chin / Eyes Closed, Singing Pattern",Yellow,sleepy,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1974,2018
NA,3626cpb1506,3,"Minifigure, Head Dual Sided Dark Tan Eyebrows, Cheek Lines, Smile with Right Eye Winking / Smile with Teeth Pattern",Yellow,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1506,2016
NA,3626cpb1506,3,"Minifigure, Head Dual Sided Dark Tan Eyebrows, Cheek Lines, Smile with Right Eye Winking / Smile with Teeth Pattern",Yellow,smirk,https://www.bricklink.com/v2/catalog/catalogitem.page?P=3626cpb1506,2016
